dgp,ests,rho,B,n,p,delta,kappa,est_key,cp_winner,risk_winner
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,11.361779136042014,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.530552695448654,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.658302589601972,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.611357663211954,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,6.052014003082829,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,6.045101808404079,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.044678578814045,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.017801311000196,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,2.4488655003707347,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.284499993565403,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,14.857802658276348,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.714911422906287,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,11.260401114142118,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.374650537327566,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.1001779292599885,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.429381100177705,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.586557335805098,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.1913103732617705,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.843014314302059,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.271993807783284,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.258732451122575,Mixed5,XGB,XGB
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.182482621871447,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.378890794186794,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.781913521329956,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.911182312929662,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.463426550116276,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.814660410897567,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.534112513740821,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.0669932980269845,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.83601651328227,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.259353397878455,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.260201407969166,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,6.981544418970362,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.85496781866324,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.361874188293104,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.146970113693272,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.80584090965961,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.74541257774576,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.384284780686713,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,11.559074190078071,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.473187015015126,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.384949263870279,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.036427590211233,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,9.768498686619962,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.598269625332093,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.392121144677381,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.8178719086224735,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.768792745644225,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.097663872779215,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.657965856249874,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.374918141489015,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,2.7605579723142744,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.667094607858634,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.77274287973514,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.550306443039694,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,5.787307741476599,Mixed5,Lasso,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.085784558384184,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.322545234614799,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.849345973987829,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.881855818716077,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.448925823337041,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.031151359954851,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.614762337713845,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.656282389213494,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,2.8554379885855994,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.655933739609939,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.390113726705716,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.085175063079527,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,16.280432630953968,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.220164302506545,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.911739015527122,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.218765074877171,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.635838594771036,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,15.98383226862421,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.256165981690362,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.452728446086798,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.074612367822178,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.443815351238464,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,11.14685531025273,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.543202930792606,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.83441394840497,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.609499421520463,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.981119214994034,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.421572835686334,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.557076870762682,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.428467088508391,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,13.423641188151564,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,15.251830490144743,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.906835755303844,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.222908885788355,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.559043867590114,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.750616949026114,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.155781894808001,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,9.179615672306474,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.539378476109442,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,7.148106662908875,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,15.197328843958806,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,6.647749101416642,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.727959897384277,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.709467850938353,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.852444243730524,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,13.811834310904056,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.79240255972793,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.555372387285567,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,3.800991317742632,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.521027646722712,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.152244440733063,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.769145250922365,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.8822383904763,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.946474328352402,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,12.372202184377787,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.920056231601322,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.647178053055898,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.266692911645796,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.5960425661316044,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.284027718279244,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,3.8266895442077584,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.179414106539024,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.069545666024974,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,5.819828071612974,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,7.324122048164533,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.221280942878786,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,13.47977580530889,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.600786793755916,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,8.636045327882927,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.104425001377733,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.52999209158878,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.97871574280205,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.116019009007113,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.435818628152505,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.148921031154348,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.343637133486126,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,13.626893128665248,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.31489050969841,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,11.256898614960189,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.184983260739583,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.099806733566678,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.597068110557439,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.373225598497246,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,12.510565586234767,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.4090594372988,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.628922069317083,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,6.850612059187606,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.789445940577499,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.041875549083919,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.48944171676457,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.662832518565695,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.328989377372086,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.82917141475028,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,4.43748008921911,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,3.9077012348201063,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.6120121809293435,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,10.294944719688226,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.512083201678692,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,7.727471580627902,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,9.675799282802348,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,8.249227050279755,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,5.249494215835831,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.728398927198639,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,0,6.73153278192559,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.0,10,500,50,1,9.566395107683052,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.057044778205077,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.524489108628782,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.008798647438333,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.963892351567022,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.976952937944962,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,3.764780822601932,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.463536906779611,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.048192002120976,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.139664638196807,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,0.22218337133810803,Mixed5,OLS,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.06405317115517,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.01427944937602,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.917097692955867,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.269216293472342,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.248569551595074,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.062010992679575,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.907823252126891,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,8.272127671714696,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.23358813161084,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.087517005379919,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.938194568846958,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.400739102321253,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.031360217252026,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,4.293839665055718,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.63085191321281,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.183295957745397,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,6.682499461124337,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.30588675797005,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.304513565776835,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.846298264334057,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.4083304154414265,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.907217330521084,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.627424608053008,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.560340855641998,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.179178485282375,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.670681444643343,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.28298945197486,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.976104548975187,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.183189021351417,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.07761914821695,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.822184068300816,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.167659386149893,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.187120505520644,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.840147284293012,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.036418085752981,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,3.74910279312796,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.550890404343988,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.253647836861425,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.341281440053924,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.876526082362727,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,8.703800075816227,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.578069827587665,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,11.668478530560245,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.813032897433795,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.215722324140888,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,3.4199194901140615,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.818959705871914,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.015991364859277,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,3.5120570731855065,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.75880506269593,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.626855600438901,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.252121710955722,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.178494116161575,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,2.4510595592366,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.3394605936753505,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.730177877632895,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.323871062227822,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.008411102383237,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,6.849259396274879,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.310936649826047,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.496873688168545,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.151733225573247,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.503996992739655,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.504593129938705,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.98776603320734,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.655828634902041,Mixed5,XGB,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.782292125983803,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.963134406237161,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.553696291583726,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.13102470627279,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.08609248907977,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.95800263434642,Mixed5,RF,RF
threshold,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.303009517394372,Mixed5,RF,RF
