dataset,n,delta,kappa,cp_gap,risk_gap,nc
diabetes,442,0,1.3116493812821586,-16.482414426416653,-478.18998509640005,110
diabetes,442,0,1.805219566198447,-18.718948144297713,-791.5497346177826,110
diabetes,442,0,0.7311729932177844,-9.196601150026368,-749.5986014445475,110
diabetes,442,0,2.323407072816925,-30.277246000511667,-309.2357765784491,110
diabetes,442,0,0.7420562138390457,-8.724526677802658,-336.6654450967303,110
diabetes,442,1,1.078486424611372,13.153060235073923,-695.0477303350181,110
diabetes,442,0,0.7798157510075385,-10.566599833700678,-394.33851302471794,110
diabetes,442,0,1.681649040963733,-20.437193146242606,-528.6689624912492,110
diabetes,442,0,0.24362739490684035,-2.485127425834264,-814.6896448756684,110
diabetes,442,0,1.0214777643947432,-11.369670439720693,-756.4514810842188,110
diabetes,442,0,0.4053340290799151,-5.541548539782156,-602.8239384198591,110
diabetes,442,0,2.20261808846747,-23.757698390736124,-1036.0347320908604,110
diabetes,442,1,0.43038695634587115,5.067618066169757,-752.3535645137194,110
diabetes,442,0,0.4205198007794312,-5.337402734801543,-859.6331893871579,110
diabetes,442,0,0.9917122221200803,-12.825491926831802,-875.7418002224767,110
diabetes,442,0,0.5668121117280234,-7.1278483854526655,-383.4807216565273,110
diabetes,442,0,1.7921685683750648,-19.4791544980435,-591.593520184741,110
diabetes,442,0,1.534601392681712,-19.461861731902474,-688.0583329062474,110
diabetes,442,0,0.7335821799928333,-7.444748658114946,-908.2671473357727,110
diabetes,442,1,0.5778011006247952,7.884894546690987,-293.1904530880288,110
diabetes,442,0,0.7695431743167621,-9.594558054101213,-731.5568958549866,110
diabetes,442,0,1.2369988263969953,-14.957357889835805,-270.2180935137917,110
diabetes,442,0,1.4491165948333715,-17.241480762647967,-391.12884031057,110
diabetes,442,0,0.050613760525138,-0.5510798311423741,-622.3449057538401,110
diabetes,442,0,0.8094086879848642,-11.150426619360076,-395.35755663751934,110
diabetes,442,1,0.29022770914417817,3.6748468035568465,-738.868145242318,110
diabetes,442,0,0.8280336383376754,-11.255257063420771,-219.15848041037634,110
diabetes,442,0,0.6179831523976003,-7.337277727768907,-1316.6458874090836,110
diabetes,442,0,1.6368281820807289,-18.57734989664084,-219.1824983922097,110
diabetes,442,0,1.321497715911077,-16.79911761760505,-217.44158769653586,110
diabetes,442,0,0.41577140097329096,-4.670697507349644,-503.962393018935,110
diabetes,442,0,0.7842617592016535,-8.623380171815,-918.7571434607112,110
diabetes,442,0,1.084830290280081,-15.314840416574839,-668.5696806902315,110
diabetes,442,0,1.0206950803486194,-12.093511410765927,-658.1311073948227,110
diabetes,442,0,2.287184352243916,-26.18639460962109,-922.4196615559081,110
diabetes,442,0,1.4619218609682632,-15.446484872001093,-672.8527018143764,110
diabetes,442,0,0.6181881920056363,-7.336756844144531,-417.64544643610225,110
diabetes,442,0,0.6218046583520845,-7.614461158888162,-1096.8351460049657,110
diabetes,442,0,1.3324553520583557,-13.350824738257273,-827.5602789507852,110
diabetes,442,0,0.7824681947493296,-9.088534817220108,-762.3908885211608,110
diabetes,442,1,0.5354860856718896,6.486278329070558,-832.1414016225481,110
diabetes,442,0,2.0220783041108588,-22.202058844517325,-631.1246639211122,110
diabetes,442,0,0.16877933605685017,2.121374304556639,260.5557191060011,110
diabetes,442,1,0.5385076285732204,6.771389884433944,-1360.3423529560296,110
diabetes,442,0,0.005821844215020635,-0.06710306407509847,-360.7622048577027,110
diabetes,442,0,1.2656752444577573,-13.547687443756331,-418.6972718960724,110
diabetes,442,0,0.1228687703685328,-1.5387500975508033,-880.4103371506858,110
diabetes,442,0,0.2851548090924017,-3.0221550403433923,-876.2812702275883,110
diabetes,442,0,2.1391991417665737,-27.612976168715107,-57.69540426540925,110
diabetes,442,1,1.253391262457046,15.600283950325945,-552.2179929653335,110
diabetes,442,0,0.5444653048723797,-6.448481559625748,-806.0209274004387,110
diabetes,442,0,1.5748173573678306,-14.66207838875161,-578.0074433298378,110
diabetes,442,1,0.4107163468933179,5.647610794678258,-361.8494135168148,110
diabetes,442,1,0.018388565079632487,0.22192540040316544,-357.33617835700124,110
diabetes,442,0,1.3823286905881185,-14.852924225846039,-410.03939144083597,110
diabetes,442,0,0.8555144441554475,-10.628226581054548,-718.6089847631811,110
diabetes,442,0,0.618930330009578,-8.499422599937134,-1055.8867970207884,110
diabetes,442,0,0.9065853082165022,-11.503001305739645,-421.3141122482298,110
diabetes,442,0,1.158404812416213,-14.789318178938487,-41.39813902471269,110
diabetes,442,0,1.1708864997584043,-13.788022740161466,-888.4021767343038,110
diabetes,442,0,1.2518370264039522,-13.832529055985617,-828.4695428798218,110
diabetes,442,1,0.40930336507475595,4.539772532046385,-818.0268085088824,110
diabetes,442,0,0.783267929056454,-11.515699991400027,-1074.4018506790685,110
