rho,n,p,delta,cp_ols,cp_ridge,risk_ols,risk_ridge
0.75,300.0,50.0,0.0,3.3375806297486834,3.208879695280023,1.6484568405821955,1.585804797103649
0.75,300.0,50.0,1.0,3.706858057427444,3.715238478681416,1.381506399161937,1.3492873596180543
0.75,300.0,50.0,0.0,3.700574849679768,3.6176501390148945,1.373363680358092,1.3387112130749268
0.75,300.0,50.0,1.0,3.535735867240754,3.5650025177736224,1.186905012037464,1.1531301113606618
0.75,300.0,50.0,0.0,4.11927341870454,4.059456521661581,2.04490828830286,2.0084521750640723
0.75,300.0,50.0,0.0,3.7255667340045173,3.723782540443311,1.5111246966672152,1.4391331701782
0.75,300.0,50.0,1.0,4.285358427539973,4.291288506471645,1.351608308130829,1.3128049674633702
0.75,300.0,50.0,0.0,3.7725049306436578,3.7411633048313404,1.617724870077301,1.5603892664966317
0.75,300.0,50.0,0.0,4.383477750145932,4.36138157872207,1.2793141872118283,1.2331555832459455
0.75,300.0,50.0,0.0,3.3580272449425235,3.3233309415539907,1.1070784110496177,1.073974970199229
0.75,300.0,50.0,0.0,4.339063272294595,4.28264071489931,1.2208967716933667,1.182472633821611
0.75,300.0,50.0,0.0,4.534227511911847,4.4425641540108405,1.3802484263878791,1.3409449223931196
0.75,300.0,50.0,0.0,3.551855287404623,3.5511716473348955,1.7155322667669894,1.690831041134698
0.75,300.0,50.0,0.0,3.619444860672708,3.5734321621305987,1.3346156396987832,1.307445631041251
0.75,300.0,50.0,0.0,4.07554269166462,4.073772431656204,1.5451692448847179,1.5023915793831348
0.75,300.0,50.0,0.0,3.7374911223118144,3.7014409278220186,1.381442447973946,1.3533208487831134
0.75,300.0,50.0,0.0,3.5019142042369533,3.4363421389881403,1.3022843038324434,1.264047150785525
0.75,300.0,50.0,0.0,5.048358562699017,4.904051701995807,1.246735367238853,1.2307175137487676
0.75,300.0,50.0,0.0,3.6452838751970167,3.532968844112129,1.7034578250018284,1.6794737536208801
0.75,300.0,50.0,0.0,4.239485654320365,4.131593000878627,1.9983484462515555,1.8947011782787202
0.75,300.0,50.0,0.0,4.23561110845862,4.172025065876043,1.5266340044759146,1.4876649735867542
0.75,300.0,50.0,0.0,3.6860852109762448,3.598710584181969,1.8611901769697108,1.79282374972347
0.75,300.0,50.0,1.0,4.21244305702012,4.255273601768885,1.3985085839420088,1.35673718453101
0.75,300.0,50.0,0.0,3.446689096122937,3.43314632200231,1.8321712352259942,1.7750371349075018
0.75,300.0,50.0,0.0,3.8909412850370813,3.7811520741802545,1.6809052704422622,1.641154119183586
0.75,300.0,50.0,0.0,3.529420749282771,3.3883795561037644,1.3821579701039526,1.3550422203222843
0.75,300.0,50.0,0.0,3.56358327045702,3.411253304107481,1.1657124135664931,1.1508677011328652
0.75,300.0,50.0,0.0,4.451410180855409,4.4024638476454285,1.4043248559015533,1.3915791909235729
0.75,300.0,50.0,0.0,4.463772930042462,4.383082803952201,1.5154511138676696,1.47438872195266
0.75,300.0,50.0,0.0,3.927026346432641,3.779179945810453,1.991587249564039,1.9049677839136867
0.75,300.0,50.0,1.0,3.267412247652713,3.26991428283053,1.7123669595956683,1.6558799696794702
0.75,300.0,50.0,0.0,3.824795824064123,3.695986070657141,1.353180204138185,1.3177158646985005
0.75,300.0,50.0,0.0,4.523151000056382,4.500044854877315,1.9940294455690362,1.9413108710160254
0.75,300.0,50.0,0.0,4.449214936088518,4.356073540500654,1.8051959422999733,1.802324346244809
0.75,300.0,50.0,0.0,3.9517351744537415,3.9456769248055634,1.8324186089564263,1.783889517379418
0.75,300.0,50.0,0.0,4.59340687056673,4.5302010625933224,1.4856579322897763,1.4246862510536031
0.75,300.0,50.0,0.0,4.061850252554742,3.916599448404516,1.320166646050273,1.284446426655946
0.75,300.0,50.0,1.0,3.4909388049834478,3.507240148943378,1.3305559907018072,1.2974312459893222
0.75,300.0,50.0,0.0,4.63444848879102,4.4915550270747255,1.6999997097853765,1.6282417609114108
0.75,300.0,50.0,0.0,4.531022088069618,4.477920085472919,1.5823785190064046,1.5331286493707688
0.75,300.0,50.0,0.0,3.690146545956179,3.689034500182089,1.2611890316917989,1.208266441409281
0.75,300.0,50.0,0.0,4.1107442686885465,4.077666901701845,2.000933960286531,1.953419224356467
0.75,300.0,50.0,0.0,3.666727253644407,3.595958682743256,1.1590281723866251,1.1262889152479785
0.75,300.0,50.0,0.0,4.143723154223338,4.048607679382081,1.616334069898715,1.5496766387184915
0.75,300.0,50.0,0.0,3.78867898207804,3.7510522370291053,1.472205463774633,1.4505288007967545
0.75,300.0,50.0,0.0,3.94961570156518,3.8506955433035213,1.5001594558831526,1.449094059270316
0.75,300.0,50.0,1.0,4.049768825275215,4.110913428530839,1.849596122502348,1.790554457238453
0.75,300.0,50.0,0.0,4.124487793462642,4.108042991951506,1.2832598958097172,1.2436865276435332
0.75,300.0,50.0,0.0,4.1975874924626515,4.075501966202845,2.2064409651973667,2.167913048056179
0.75,300.0,50.0,1.0,4.6284996242266665,4.633417678354713,2.3487561410844533,2.2169797037219903
0.75,300.0,50.0,1.0,3.1353483559743025,3.178243432004551,1.0982433544537433,1.0874230867395462
0.75,300.0,50.0,0.0,3.328990031603481,3.317334053404188,1.2946016653541896,1.2613065892287025
0.75,300.0,50.0,0.0,3.8656535345488265,3.7315349739279555,2.2875873276094474,2.194866806301233
0.75,300.0,50.0,0.0,3.5403472888783494,3.4480304039653387,1.5223384646770115,1.4533240121995679
0.75,300.0,50.0,1.0,4.0154968933026405,4.039835282189849,1.347095931256622,1.3312704249174498
0.75,300.0,50.0,0.0,3.1780255451913137,3.1213495743016244,1.3223282745716936,1.2715166622062535
0.75,300.0,50.0,0.0,4.115372696197757,4.0826515107533465,2.090806515625803,1.9459145455655422
0.75,300.0,50.0,0.0,4.0389174368828344,4.01062779317318,1.221758976705808,1.1951671663054222
0.75,300.0,50.0,0.0,4.189305481526702,4.1261954761962825,1.1193572426030112,1.1179244248777942
0.75,300.0,50.0,0.0,4.147194259352012,4.031378395463186,1.3512789923920252,1.3272102779945487
0.75,300.0,50.0,0.0,4.375107908941715,4.30667566350244,1.4747091132607315,1.4322044610269031
0.75,300.0,50.0,0.0,4.464243790890397,4.414243847066356,1.29037389286234,1.270654914891432
0.75,300.0,50.0,1.0,3.7906648295200425,3.796143782969461,1.7414901217096417,1.6908171018044476
0.75,300.0,50.0,0.0,4.283697962617729,4.080726877618375,1.448478358843827,1.335089330501169
0.75,300.0,50.0,0.0,3.979782705721978,3.884743722092775,1.325818178840376,1.3074462917787903
0.75,300.0,50.0,1.0,3.423607010973605,3.4590264470774605,1.2344522157688653,1.188115203789435
0.75,300.0,50.0,0.0,3.617083595722288,3.535223252426493,1.5146482597341229,1.4635245791972298
0.75,300.0,50.0,0.0,3.9305159145785815,3.894344489686492,1.334454329401652,1.289681948169974
0.75,300.0,50.0,0.0,4.80142668132391,4.6511207149212055,1.2935865639094435,1.211843536584313
0.75,300.0,50.0,0.0,4.011482859675187,3.943685785984234,1.571403084645644,1.5239064738747488
0.75,300.0,50.0,0.0,4.238461469465603,4.138206059309707,1.4549483635234743,1.3875646167873432
0.75,300.0,50.0,0.0,4.108062093563045,4.016143437163097,1.3638505728715669,1.3063738908555707
0.75,300.0,50.0,0.0,3.778387009296647,3.674390650330916,1.3521686528950598,1.3195704003553552
0.75,300.0,50.0,0.0,3.699571688890134,3.564154126987162,1.151877117807931,1.129687773807788
0.75,300.0,50.0,0.0,3.8839944884031894,3.789335272226047,1.7889677336766943,1.7489040460027219
0.75,300.0,50.0,1.0,3.876366287801574,3.8842280964251663,1.202772414546646,1.159137702271605
0.75,300.0,50.0,1.0,3.7879219725535096,3.816029369470067,1.5940792180205776,1.5714381086173659
0.75,300.0,50.0,1.0,3.4937728545700835,3.499930325453539,1.6406677987964038,1.5950162434702049
0.75,300.0,50.0,0.0,4.486363444520159,4.401182222799113,1.6237666529476713,1.5643822529903286
0.75,300.0,50.0,0.0,4.744447874467505,4.647633331375743,2.0285267412206602,1.9306801332076626
0.75,300.0,50.0,0.0,4.273787189679184,4.195106342498724,1.7808662101142185,1.7357044498974554
0.75,300.0,50.0,0.0,3.8350253162277705,3.8144491379624395,1.3596298241022755,1.3214345906631575
0.75,300.0,50.0,1.0,3.141617197139823,3.1639874791862224,1.262377478748097,1.221161006084002
0.75,300.0,50.0,0.0,4.278854864417351,4.213514189746303,1.755968196672522,1.715534120584992
0.75,300.0,50.0,0.0,4.664245677159572,4.518112696150011,1.838053215277183,1.7563762729177723
0.75,300.0,50.0,0.0,3.595705403984653,3.5749608255973397,1.1309606086799155,1.1137975183318842
0.75,300.0,50.0,0.0,3.9482939455223396,3.7557331877989544,1.9354554715339327,1.848224159571423
0.75,300.0,50.0,0.0,4.413894701294797,4.321278849309928,1.7183438037450374,1.6356787612462205
0.75,300.0,50.0,0.0,4.349670729651975,4.309784872978365,1.4774839706524059,1.4523475113000401
0.75,300.0,50.0,0.0,4.600484324670412,4.568989256829739,1.517819802208538,1.470194958001909
0.75,300.0,50.0,0.0,4.205810317215679,4.025920693124277,1.9186146798341217,1.8259377795071305
0.75,300.0,50.0,0.0,4.2203423602646035,4.155141060400867,1.4846376006400994,1.4492600726378249
0.75,300.0,50.0,0.0,3.504578141264278,3.3857664003692776,1.5494961836886736,1.4558293481744011
0.75,300.0,50.0,0.0,3.5521623138231697,3.5234155493999944,1.385942472366836,1.3636753036350218
0.75,300.0,50.0,0.0,3.605909859965749,3.5367516321824453,1.25972886464003,1.2264338754263104
0.75,300.0,50.0,0.0,3.971737872952196,3.8834030847392227,1.9363821414296873,1.8560984092443504
0.75,300.0,50.0,0.0,4.283896499598171,4.155998389386193,1.4897243800953228,1.4356550551413378
0.75,300.0,50.0,1.0,4.203546199820415,4.256421981704991,1.9758744838798104,1.884405381934984
0.75,300.0,50.0,0.0,3.8919856738839957,3.8027210907617883,1.545987288595677,1.5094522279216342
0.75,300.0,50.0,0.0,3.443098926969379,3.389845186042124,1.405486813591916,1.3203982870572137
0.75,300.0,50.0,0.0,2.8038238472918966,2.704697764391961,1.4775368068523744,1.4397454755515535
0.75,300.0,50.0,1.0,3.6499720724887017,3.6651526133514,1.3949213018395334,1.3781560242345017
0.75,300.0,50.0,0.0,3.737608556548468,3.664033500155768,1.4467950728798187,1.4042870515073016
0.75,300.0,50.0,0.0,3.7910331625040206,3.741334978536692,1.7208708026865345,1.6568931900555406
0.75,300.0,50.0,1.0,3.5205025527185225,3.535266829180094,1.147800409030902,1.115923255159335
0.75,300.0,50.0,0.0,4.235827961620444,4.16386576019656,1.2345710425188654,1.187616380383016
0.75,300.0,50.0,0.0,3.7514075791967607,3.732710395221946,1.5609435326084147,1.5211867725802748
0.75,300.0,50.0,0.0,3.6243829880323313,3.550579591011231,1.3598843129381069,1.3343739519194253
0.75,300.0,50.0,0.0,5.146441862186813,5.036008525514684,1.5921197842888979,1.4996220598753025
0.75,300.0,50.0,0.0,3.8523528856998475,3.820508426206743,1.6434827741054783,1.5964624808875383
0.75,300.0,50.0,0.0,3.5776632699086344,3.4931503176154637,1.6230077059513617,1.5605792660185145
0.75,300.0,50.0,0.0,4.296145146011559,4.232335159872747,1.7438718099575583,1.7172134291939354
0.75,300.0,50.0,0.0,3.958602909767914,3.917294894207513,1.397582307466551,1.3673199846751842
0.75,300.0,50.0,0.0,4.763472592296009,4.61979181727691,1.0623916027082823,1.0276632687251166
0.75,300.0,50.0,0.0,4.279560825691067,4.127014683680425,1.525415836300614,1.477180193638092
0.75,300.0,50.0,0.0,4.1367646950715296,4.099028905521915,1.5512039171832823,1.502880647466039
0.75,300.0,50.0,0.0,4.3221795333773825,4.211783388485884,1.3676896823638607,1.325120062084714
0.75,300.0,50.0,0.0,3.991851644731689,3.862341009467488,1.0310229102964472,0.9751735182226624
0.75,300.0,50.0,0.0,3.954055539217902,3.8219770532498516,1.5844577900490275,1.5519471331798222
0.75,300.0,50.0,0.0,4.200869288385512,4.153028607722707,1.646002142060154,1.5941814985094547
0.75,300.0,50.0,0.0,4.325297732659226,4.2022632342429445,1.65397835745443,1.610562363355927
0.75,300.0,50.0,1.0,4.372517226924321,4.384223651178158,1.3958963166508214,1.373146418490353
0.75,300.0,50.0,0.0,3.496918751653884,3.379669881591318,1.4139316147753769,1.3629006743389895
0.75,300.0,50.0,1.0,3.765089912734861,3.7888077052807922,1.2966796862171734,1.2485894272795086
0.75,300.0,50.0,0.0,3.211022128914068,3.1237090093982682,1.7000656659510436,1.6318609077609905
0.75,300.0,50.0,0.0,3.6035856544453453,3.4899702346726023,1.5290577632344031,1.492647556835907
0.75,300.0,50.0,0.0,5.068906823702674,5.001722523953546,1.4559225434551237,1.4236242931825684
0.75,300.0,50.0,0.0,4.34194811634644,4.1807309549745275,1.3296143152530804,1.2884866489542146
0.75,300.0,50.0,0.0,3.9011464280121024,3.7723927234891694,1.3102353286689572,1.2917657120662411
0.75,300.0,50.0,1.0,4.533477454140046,4.548245567684297,1.145561417045721,1.1155408274997507
0.75,300.0,50.0,0.0,4.243811207153924,4.218385878473598,1.6051241597014674,1.5962144063648913
0.75,300.0,50.0,0.0,4.018287149907364,3.9607382269625044,1.894292001022715,1.8320810815619661
0.75,300.0,50.0,0.0,4.552734309118743,4.480539322083052,1.1980698801455176,1.138324694269672
0.75,300.0,50.0,0.0,5.189862916675024,5.157576305267257,1.302646792204387,1.2485798607838758
0.75,300.0,50.0,1.0,4.702061743890012,4.70246716618745,1.7773017199949095,1.7176364897570537
0.75,300.0,50.0,1.0,3.832192646592376,3.8739512478768976,1.7521020292131622,1.7079143246441633
0.75,300.0,50.0,0.0,3.665673594165193,3.5755130443035426,1.0390164669275976,1.0372191826736612
0.75,300.0,50.0,0.0,3.6970500674800095,3.582960176940102,1.2983767863889832,1.2604350297742681
0.75,300.0,50.0,0.0,3.887361240137648,3.8193252383727687,1.3101448461441867,1.2455480274092074
0.75,300.0,50.0,0.0,4.678129918186265,4.531035574888487,1.889292821020839,1.7988204736640636
0.75,300.0,50.0,0.0,3.645538188655449,3.5104758286898363,1.1949686010436034,1.1529315217745486
0.75,300.0,50.0,0.0,3.6479304610770185,3.562536405609635,1.1763977246312058,1.1456941371270961
0.75,300.0,50.0,0.0,4.457347677235291,4.424030593654047,1.5993641323788717,1.5517414552895852
0.75,300.0,50.0,0.0,4.0890114764277925,4.061215238244714,1.4769426928364262,1.422078187388727
0.75,300.0,50.0,0.0,3.6563622721602576,3.556050964010365,1.436253305261963,1.38945851594213
0.75,300.0,50.0,0.0,4.717903339282168,4.602342731820074,1.6537848300007085,1.6334303191993478
0.75,300.0,50.0,0.0,3.8481004704655613,3.788567184137606,1.412783916435012,1.394151882492764
0.75,300.0,50.0,1.0,4.53724145632561,4.590151843545784,1.7369792479729824,1.6991236832704009
0.75,300.0,50.0,0.0,3.858589149335861,3.834352780472534,1.8221613374289056,1.756727398756367
0.75,300.0,50.0,0.0,3.696810106042313,3.6629603197298293,1.5961834957919547,1.5669276356011288
0.75,300.0,50.0,0.0,3.6531646265617868,3.437726461894006,1.5578244210765784,1.491971621151299
0.75,300.0,50.0,0.0,4.534202356109257,4.4467259314948455,1.2864412147024928,1.2716288652708223
0.75,300.0,50.0,0.0,3.2248940908340753,3.1642594357538902,1.1194546485853074,1.101137138202878
0.75,300.0,50.0,0.0,4.26396118965019,4.1949811516359725,1.3174622851215225,1.2818642416029669
0.75,300.0,50.0,0.0,3.5096232953523687,3.483636575136297,1.241977395158045,1.2176527096578407
0.75,300.0,50.0,0.0,3.844411985997455,3.8242474245448426,1.6221335176108687,1.5695031313336125
0.75,300.0,50.0,1.0,4.264382208188194,4.27130984410011,1.8665179857649075,1.7885527954177034
0.75,300.0,50.0,0.0,4.599485751650847,4.425903116548852,1.5955242629983977,1.5065907479308969
0.75,300.0,50.0,0.0,3.707313609913353,3.581746731987299,1.9734539925174124,1.8604065927031384
0.75,300.0,50.0,0.0,3.415002158840025,3.30653717360575,1.3064006567096467,1.2736411886475587
0.75,300.0,50.0,0.0,4.339487568158647,4.3324542547556595,1.1256811776358937,1.110909699245869
0.75,300.0,50.0,0.0,4.410889508334813,4.331878966874689,1.718153523643884,1.6679939166646967
0.75,300.0,50.0,0.0,4.322516982800033,4.21525021269115,1.63909123839455,1.5705785424234693
0.75,300.0,50.0,0.0,3.993147431493238,3.837318605516685,1.4129497200774097,1.3654450435725756
0.75,300.0,50.0,0.0,4.551631217511109,4.512738616245125,1.6547694071815384,1.6457367336850612
0.75,300.0,50.0,0.0,3.569830931067625,3.5402949076037706,1.3360021231432115,1.30903886591148
0.75,300.0,50.0,0.0,3.4428596701192005,3.4103103462642714,1.4101282150399717,1.3990892324968645
0.75,300.0,50.0,1.0,4.010453711705838,4.071804473494789,1.3169595958088407,1.2824205931773134
0.75,300.0,50.0,0.0,4.177646089067003,4.108356951419643,1.1454062999532482,1.114694352165629
0.75,300.0,50.0,0.0,3.916806518335414,3.7424284804029426,1.6805047131191526,1.6331225154602558
0.75,300.0,50.0,0.0,4.270471675629028,4.196104609439185,1.4110093830014045,1.3884305647587747
0.75,300.0,50.0,1.0,3.882605728912614,3.890636261974676,1.6580896596714156,1.6135349380603412
0.75,300.0,50.0,0.0,3.974388444188282,3.946479998154439,1.2398226248248523,1.2229107352278148
0.75,300.0,50.0,0.0,3.8158500401232103,3.790280722364956,1.4031931424928972,1.3522430631759297
0.75,300.0,50.0,1.0,4.748728216169125,4.753605930453838,1.2500915019494112,1.236949572580844
0.75,300.0,50.0,0.0,4.767943361961965,4.573382250773721,1.5603237275023911,1.4962983145630755
0.75,300.0,50.0,1.0,3.79347438432426,3.816375287378747,1.3258323627354627,1.2933744320087681
0.75,300.0,50.0,0.0,4.506584060582949,4.420107493571399,1.5456751838616074,1.494764579993095
0.75,300.0,50.0,0.0,3.6899565858768155,3.67962215901328,1.6503149234112513,1.5538823870976708
0.75,300.0,50.0,0.0,4.094557310897213,4.027895787932481,1.5348416756549348,1.4789304956216016
0.75,300.0,50.0,0.0,3.7928267428173146,3.736720343559377,1.4553279981431584,1.4269148153649989
0.75,300.0,50.0,0.0,3.546435955736323,3.519909731698854,1.688072671299841,1.6756057638421507
0.75,300.0,50.0,0.0,4.600872553837971,4.5589928971206355,1.9386105936677314,1.8877619507098742
0.75,300.0,50.0,0.0,5.078112710392466,4.981713494143025,1.6497496624841708,1.554067402609109
0.75,300.0,50.0,0.0,4.098791597819113,4.03906519780461,1.8755826180522452,1.8273478472158815
0.75,300.0,50.0,0.0,3.954169812045876,3.7711656316811952,1.5588912729479616,1.5057154710324219
0.75,300.0,50.0,0.0,3.8473723306708814,3.7691349001601253,1.7100904630035223,1.6404112705290566
0.75,300.0,50.0,0.0,3.9159892573204207,3.826811711790082,1.4807162718001696,1.4403165193558467
0.75,300.0,50.0,0.0,3.804080386397168,3.7590575776907063,1.1372451421848313,1.1049601364721149
0.75,300.0,50.0,0.0,3.7626458010692905,3.6982208814676705,1.8119683491395324,1.7289411032797615
0.75,300.0,50.0,0.0,4.776751176306154,4.714829124693533,1.1069740044907936,1.0786786247652518
0.75,300.0,50.0,0.0,4.171542232234972,4.152699691810848,1.270033067064345,1.2453261088802043
0.75,300.0,50.0,1.0,3.8446893122062957,3.847932293994053,1.7381070764898512,1.686159166484663
0.75,300.0,50.0,0.0,4.460351781660635,4.438557802275337,1.3348277198592051,1.298599642408073
0.75,300.0,50.0,0.0,3.6532237162806,3.531036645458493,1.433700440217046,1.4059079374620052
0.75,300.0,50.0,0.0,4.304353885148778,4.209536516505039,1.6496162917796418,1.6199354935168735
0.75,300.0,50.0,0.0,3.425486758716145,3.3258234966009312,1.3381658366814237,1.2889179946489524
0.75,300.0,50.0,0.0,3.677925469314694,3.6121082539747866,1.883352267696966,1.7919211177896064
0.75,300.0,50.0,0.0,3.8471853926379134,3.792301422574811,1.1514280536904504,1.1376893944924302
0.75,300.0,50.0,0.0,3.9763771142641637,3.8641261917136545,1.3923427903320467,1.3464607722602564
0.75,300.0,50.0,0.0,4.073032646535749,4.0396773010406415,1.5436514758761413,1.522595362136133
0.75,300.0,50.0,0.0,4.517196569067444,4.489589748147636,1.615109478128129,1.5645837879953295
0.75,300.0,50.0,0.0,4.337205669977657,4.264781353557944,2.9219363915211116,2.7934372474388596
0.75,300.0,50.0,0.0,3.2276698145021427,3.2062258701118367,1.507378917208493,1.4733124781849396
0.75,300.0,50.0,0.0,3.6341908660968785,3.557636868762719,1.8835188692559568,1.8042254820824837
0.75,300.0,50.0,0.0,3.4227161045478076,3.283120733288015,1.2466756128681356,1.2137709945260724
0.75,300.0,50.0,0.0,3.708461291447931,3.6833272617140906,1.819125418018865,1.773777673635387
0.75,300.0,50.0,0.0,3.6233699210746377,3.590123064124477,1.8325161715367715,1.8017449187154848
0.75,300.0,50.0,0.0,4.024723149708614,3.9701631007158538,1.5253008431972808,1.4991794960184062
0.75,300.0,50.0,1.0,3.8707532655525947,3.887851179309678,1.6358280238955005,1.5729273742484278
0.75,300.0,50.0,0.0,4.717549003644461,4.569571300966203,1.869941188739395,1.8049246286399996
0.75,300.0,50.0,0.0,3.3118860347215593,3.215967043029753,1.4330931985977673,1.3663696668021577
0.75,300.0,50.0,1.0,3.357269614551272,3.4032983201651326,1.5809905124083763,1.5305692939817173
0.75,300.0,50.0,1.0,3.279713572151961,3.3820290231545425,1.3790650148958041,1.3378586656603382
0.75,300.0,50.0,0.0,3.7924879996614638,3.723130096472234,1.6987227503446016,1.6359056888283836
0.75,300.0,50.0,0.0,3.963354888481619,3.8534629989021747,1.434324557289546,1.4189097063989453
0.75,300.0,50.0,0.0,4.731533676750769,4.6200642695202,1.5694519665498121,1.5277214062145164
0.75,300.0,50.0,0.0,4.172566253264284,4.080130990749554,1.3241111446128258,1.2761345611037254
0.75,300.0,50.0,0.0,4.668412176122053,4.534266872677412,2.027698681669493,1.926683021141777
0.75,300.0,50.0,0.0,4.068077301590193,4.023163678584174,1.1230456323591733,1.078375727375273
0.75,300.0,50.0,0.0,4.058731614026329,3.964715526744068,1.6846608394443385,1.6509657257434505
0.75,300.0,50.0,0.0,5.1060472526364356,5.009419440559687,1.8706784402712393,1.7597129384296761
0.75,300.0,50.0,0.0,3.681748815391779,3.5960754292923003,1.5090405406622236,1.4627756678393833
0.75,300.0,50.0,0.0,3.7765833697077023,3.696704593315258,1.0431944760700167,1.0115840426425124
0.75,300.0,50.0,0.0,4.00687964125154,3.917035675063185,1.5360980592747862,1.5133666028016814
0.75,300.0,50.0,0.0,3.792219583062733,3.7921512745513812,1.3332469928908295,1.2980871752502343
0.75,300.0,50.0,1.0,3.934888012272271,3.992747487007394,1.1314744620031967,1.0895869042916044
0.75,300.0,50.0,0.0,3.920218821253814,3.7302583428401372,1.8620582251058742,1.813406740980563
0.75,300.0,50.0,0.0,4.09685336466115,4.00892586644393,1.4260608202171847,1.3846667734381244
0.75,300.0,50.0,0.0,4.23085591413418,4.161041042336579,1.4193435112816704,1.3664560020853342
0.75,300.0,50.0,0.0,4.2653842773358335,4.149720599104894,1.7030156112206103,1.6313331482020779
0.75,300.0,50.0,0.0,3.5265092623566727,3.39352605239848,1.8507380728145169,1.778922469074768
0.75,300.0,50.0,1.0,3.668219459359296,3.7198385522111046,1.3553596887003563,1.3185107170337296
0.75,300.0,50.0,0.0,3.743990265428869,3.6247240386127233,1.1103132064447117,1.0517958693029255
0.75,300.0,50.0,0.0,4.101606813646561,4.036206631715097,1.4873858271763611,1.438063181907093
0.75,300.0,50.0,0.0,4.643781673996048,4.5400074561506685,1.6982381298229838,1.6469707798777145
0.75,300.0,50.0,0.0,4.107997226771589,3.9745324131641353,1.1380634270930587,1.0827151696046253
0.75,300.0,50.0,1.0,3.981719891892411,4.059146915971717,1.3474108747378217,1.2984093925343463
0.75,300.0,50.0,0.0,4.197511138761112,4.105247078836869,1.6580010490821975,1.5798637381230147
0.75,300.0,50.0,0.0,4.24243742996462,4.131988247730916,1.4922298951120816,1.456398577078951
0.75,300.0,50.0,0.0,3.8561571211815484,3.836551332954078,1.24265884214892,1.2213160890906711
0.75,300.0,50.0,0.0,4.042055370362575,3.9424198147752136,1.5607299668390233,1.519782669083306
0.75,300.0,50.0,0.0,3.515029466729964,3.4504817960224634,1.2908742053404683,1.2766163352699167
0.75,300.0,50.0,0.0,4.249141649387034,4.152031933688878,1.3766693509138486,1.3419958675357222
0.75,300.0,50.0,0.0,4.244243446019347,4.2137168236599,1.4913726169352288,1.4502192755613021
0.75,300.0,50.0,0.0,3.2477612740972854,3.1920110084193145,1.597965597414715,1.5651394550335196
0.75,300.0,50.0,0.0,3.632736115662498,3.6049534980845546,1.6984570211006307,1.6721124762414887
0.75,300.0,50.0,1.0,3.7336745418524115,3.7185317872457486,1.008144784556518,1.0092246327786678
0.75,300.0,50.0,0.0,3.951671337272971,3.912902357923175,1.5261958816954122,1.503213215477781
0.75,300.0,50.0,0.0,3.6804734661956164,3.6046342809197904,1.548995869834881,1.505776770703819
0.75,300.0,50.0,0.0,3.816126757162855,3.775847908036201,1.5122219950061413,1.465266124182491
0.75,300.0,50.0,0.0,4.222257196545137,4.152723192346831,1.8455074482162945,1.7625323148674041
0.75,300.0,50.0,0.0,3.16680456727467,3.1667226427651,1.3204760372144122,1.2928723337559311
0.75,300.0,50.0,0.0,3.3005027655504455,3.300390433714225,1.622674616295836,1.5589448483689674
0.75,300.0,50.0,0.0,4.511236702284225,4.491305170778357,1.480838521779817,1.4122284629924133
0.75,300.0,50.0,0.0,3.755692079494922,3.732236562814443,1.1058729733190404,1.0897033142000823
0.75,300.0,50.0,0.0,4.149769620573961,4.081526237192354,1.354717378036829,1.3174389122280663
0.75,300.0,50.0,1.0,3.5171323557000913,3.576997621365051,1.445994981740432,1.4311119525376754
0.75,300.0,50.0,0.0,4.382617581841593,4.2989473560892835,1.4269944889910235,1.373540929919797
0.75,300.0,50.0,1.0,4.02833766423591,4.042072145355156,1.5100246520044005,1.5013968618893867
0.75,300.0,50.0,1.0,4.504587829746122,4.519209634684396,1.363756754562625,1.3221480660237215
0.75,300.0,50.0,0.0,4.5744377310332665,4.44181893716545,2.0341307850245185,1.9893830245239519
0.75,300.0,50.0,0.0,3.3699658977020093,3.2899620942937644,1.0585758112379329,1.036210821454006
0.75,300.0,50.0,1.0,3.364011741382787,3.373295214938569,1.5502335472601692,1.5287427873388462
0.75,300.0,50.0,0.0,4.590707679226345,4.565490801902979,1.3570445691761093,1.3267947769683281
0.75,300.0,50.0,0.0,3.6598832931773053,3.642414193095774,1.1703744542816905,1.1563423110544224
0.75,300.0,50.0,0.0,4.115896063361749,4.087011009486746,1.5379033493245233,1.4897970230955135
0.75,300.0,50.0,0.0,4.02472816682678,3.962487625117231,1.5495202947572433,1.4898492364326672
0.75,300.0,50.0,0.0,3.9037702314879685,3.8427001938487955,1.0290213600632074,0.9843084500636277
0.75,300.0,50.0,0.0,3.8250310935507925,3.774804765735153,1.5283935829002397,1.497664975461952
0.75,300.0,50.0,0.0,4.817542934405868,4.760652763798235,1.8668344418481095,1.7899761493173927
0.75,300.0,50.0,0.0,3.750085529112839,3.6467181522427046,0.9918494190186231,0.971711492706038
0.75,300.0,50.0,0.0,3.566159144504888,3.4758354864322896,1.4009844682222494,1.3790312690974644
0.75,300.0,50.0,0.0,3.6507048569806235,3.6096566498003844,1.4330976848163943,1.4138758364308457
0.75,300.0,50.0,0.0,3.504767612533751,3.4301175956354686,1.468484368218066,1.4358980407118436
0.75,300.0,50.0,0.0,3.280330167926729,3.2001140746079697,1.2334284316866309,1.2205436171593553
0.75,300.0,50.0,0.0,3.8555286525605386,3.7286735826653796,1.1640011230026606,1.1287563507501295
0.75,300.0,50.0,0.0,3.5994063888046504,3.5562330135764615,1.4140014978239694,1.3662956114790836
