dataset,n,delta,kappa,cp_gap,risk_gap,nc
housing,1000,1,2.1257657496114604,-0.0006030446565465919,4.8707556925930984e-05,250
housing,1000,1,2.0508218564377634,-0.001430726688482764,0.0006319650237125995,250
housing,1000,1,22.624540132505587,-0.008369142448547473,0.0006209978495567148,250
housing,1000,1,3.7790724425258584,-0.00439746088115367,0.0014905913889115552,250
housing,1000,1,0.3932562345759704,-0.0002196144534103439,0.0009456468874630142,250
housing,1000,1,0.6185001034404747,-0.0004916477664245189,0.0017461590457347742,250
housing,1000,1,4.604215878307109,-0.00369947745322019,0.00406346792466683,250
housing,1000,0,9.192057105461764,0.005189243694458945,0.00031759058212493807,250
housing,1000,0,1.223798134897436,0.005270676783452721,0.00552499132092743,250
housing,1000,1,1.8376902560308295,0.0006509943763128856,-0.0008637924450701218,250
housing,1000,0,3.379246625350996,-0.007313225316594396,-0.00022285249206188684,250
housing,1000,1,1.6650694348204966,-0.0027394881444147146,0.0032657514526624465,250
housing,1000,1,5.320183431481307,0.0012488826745629122,-6.940995770360336e-05,250
housing,1000,1,2.1125386134071227,-0.0023282343236992187,0.0005250283767205266,250
housing,1000,0,3.8345342370089557,0.0031200263948882867,0.0006317192782904768,250
housing,1000,1,0.24139689051768057,5.6381596245769217e-05,-0.00013686311849353539,250
housing,1000,0,0.3574220228321012,0.0004631944484636552,0.00033449104926575046,250
housing,1000,1,0.4596023258540616,-0.0002314168445145537,0.0015172635466302875,250
housing,1000,0,5.0956659896059415,0.007540092536663545,0.037030653413477665,250
housing,1000,0,1.1943244863432863,0.0040503892811381,0.0005625660081853279,250
housing,1000,0,0.7722255136154773,0.002414690179762813,5.2699374269216115e-05,250
housing,1000,1,10.921179467676119,0.006014942706054738,-0.00017744668350772042,250
housing,1000,1,2.089379159065592,-0.004681304158446142,0.0031122120605315273,250
housing,1000,0,5.464278084982116,-0.0024928132326549335,-0.00011483166846387727,250
housing,1000,0,8.230311612008258,-0.003387319592421223,-0.00012457017297318185,250
housing,1000,1,1.611461939800924,0.0005526919059728463,-0.00011530913626400796,250
housing,1000,1,11.3649735889068,0.005108812067900814,-0.00013133585508590118,250
housing,1000,0,1.4469309056992894,0.0019175692493851315,0.0002388782460600869,250
