n,delta,kappa,cp_gap,risk_gap,nc
100.0,1.0,2.07447798355347,-1.1916999670345847,0.00048309210316999085,25.0
100.0,1.0,1.3523021543093408,-0.8837315610145815,0.8456007770377749,25.0
100.0,1.0,0.5657069799317794,0.33011711656416587,-0.7394445893430059,25.0
100.0,0.0,0.035421040609214575,0.029360298124124995,0.08907157697909618,25.0
100.0,1.0,0.7002493941767169,0.44884666346916724,-0.9494946926748749,25.0
100.0,0.0,1.9476169033675648,1.357816004292455,0.7074112075178042,25.0
100.0,0.0,0.06931781941141314,0.05416133629325959,1.3902462455338775,25.0
100.0,0.0,0.19690656335753076,0.14887431900616255,0.2695534201934886,25.0
100.0,0.0,1.7877769551736857,1.7609406772521008,1.8754981134416004,25.0
100.0,0.0,1.0489157121882193,-0.7298463185806088,-0.5035733041100201,25.0
100.0,0.0,1.878457543000392,1.3088301618041829,0.8092442105205719,25.0
100.0,0.0,1.270530394275537,-1.0844647732424666,-0.4144883895969653,25.0
100.0,0.0,0.9491020466534993,0.7336128807349573,0.7177206507965057,25.0
100.0,0.0,1.216836463900593,-0.545732549207568,-0.12005451591868166,25.0
100.0,1.0,0.7636781011806777,-0.5494498213127263,1.072267217194022,25.0
100.0,0.0,1.660151396412409,1.036451751432132,0.4723515740412281,25.0
100.0,0.0,2.061516763563124,1.8110121678388342,0.23911776805794394,25.0
100.0,0.0,2.8417628415096017,1.353755721856091,0.1880086261263092,25.0
100.0,1.0,0.08882361375712125,-0.07158758039916568,0.6278806487151085,25.0
100.0,1.0,0.43329362200027965,-0.3524981978387829,0.20158777687586937,25.0
100.0,1.0,0.9552053042355765,-0.8613881926270075,1.497823530652635,25.0
100.0,0.0,1.772954333063258,1.147668763362879,0.14389376022120037,25.0
100.0,1.0,0.21771530978386422,-0.15915419326577673,0.26118395435611874,25.0
100.0,1.0,2.2548059285199717,-1.8567028406134876,0.7923656978967983,25.0
100.0,0.0,0.5174562444192583,0.4423776685760168,0.41477140579073457,25.0
100.0,1.0,0.9799460199567827,-0.5904004438074235,0.7240995126803756,25.0
100.0,0.0,0.07897528325837445,0.07556300928062676,0.03615653433293908,25.0
100.0,1.0,1.422292815378451,1.0099732275866868,-0.04782572980717226,25.0
100.0,1.0,0.09382112930537605,-0.08468457475300806,0.3234371474736819,25.0
100.0,1.0,1.014991635436823,0.6044326099314006,-0.02523601484825888,25.0
100.0,1.0,0.45151063532694274,0.4342627665259733,-0.20383964246474928,25.0
100.0,0.0,0.3214506621404409,-0.29340532444488776,-0.06600264664941724,25.0
100.0,0.0,0.45284669707006464,0.44628371124513677,0.18938984277863757,25.0
100.0,0.0,0.3147977398432856,0.19162036780737868,0.2337728370595653,25.0
100.0,1.0,0.6062420754805812,0.46782692578746143,-0.3803435695311108,25.0
100.0,0.0,0.3663402032936171,0.24082484216264044,1.0332476741042529,25.0
100.0,0.0,1.1491132105104012,0.8441607412875163,0.5381288356841942,25.0
100.0,1.0,1.0613219343120492,-1.0286374783411114,0.0655099645429641,25.0
100.0,0.0,0.7468002425350636,-0.6426712123711971,-0.24954921087513893,25.0
100.0,0.0,0.9076337289712653,0.7651675494186776,0.22359615522312315,25.0
100.0,0.0,1.4655473203148879,0.9616781945820208,0.598324256355609,25.0
100.0,1.0,0.6309312262643619,-0.5073769724431743,0.08391705317709675,25.0
100.0,0.0,0.2957018255297967,0.19463690702813796,1.4784004408015226,25.0
100.0,1.0,1.4793627233419278,1.2274232913182201,-0.30585836556503065,25.0
100.0,0.0,1.7309359897869525,1.5069402527654425,0.277270079924423,25.0
100.0,1.0,2.273232125420526,-1.6184933178820256,0.09874177749116542,25.0
100.0,0.0,0.16423403677923884,0.13608647421546838,0.06566745600580948,25.0
100.0,1.0,0.3273116061211013,0.31243773023433485,-0.18428064977551628,25.0
100.0,1.0,1.1562893600965765,0.669071154652976,-0.048662754983016754,25.0
100.0,1.0,0.21486218561705359,-0.15304964321163972,0.06569346908315721,25.0
100.0,1.0,1.3374143971633556,1.4299650160182154,-0.1611930571646003,25.0
100.0,0.0,1.1215632606049202,0.6626651352692066,0.2871475959525289,25.0
100.0,0.0,2.1701988446808693,2.2119918349970296,0.19528172889569761,25.0
100.0,0.0,0.554469413524023,0.3829105062406182,0.8412815781535408,25.0
100.0,0.0,0.2784618963962009,-0.20656717755119658,-0.42188904644561176,25.0
100.0,1.0,1.2093573928066106,-0.7787341309288065,0.3754617495017297,25.0
100.0,1.0,1.4258716328719572,1.0042080807094664,-1.027985380717855,25.0
100.0,0.0,1.6749890735575388,1.2431440003907697,0.45740359709823886,25.0
100.0,0.0,2.231688643900742,-1.7926832365100545,-0.19078418693847554,25.0
100.0,1.0,1.277134144522062,1.1173902702582952,-0.0059172842164638695,25.0
100.0,0.0,1.1173036788787565,1.1774433962501218,1.0658077934656958,25.0
100.0,0.0,1.6695375519482432,1.6142456978811004,0.3793816241422796,25.0
100.0,0.0,0.30283616367856664,-0.2715411166010222,-0.5182811003767867,25.0
100.0,1.0,0.6288090401958198,-0.3362374123982734,0.14860323685465815,25.0
100.0,1.0,2.0560195023575587,-1.3847246370622477,1.0404625001960293,25.0
100.0,0.0,1.7838584551864345,1.6304373292774192,0.7199901709452576,25.0
100.0,0.0,1.1964703758199846,0.6534762523557465,0.33334978209246424,25.0
100.0,0.0,0.7671565525999968,0.6000113736317441,0.29090752673233355,25.0
100.0,1.0,0.8698504982164812,0.5492620273611899,-0.524705022987048,25.0
100.0,0.0,0.20375240784729395,0.151526377970296,0.31052933248408,25.0
100.0,0.0,2.3581673972721036,2.247889503277345,1.154358547706783,25.0
100.0,1.0,0.4745793104420771,-0.393840148262417,0.9718022355348943,25.0
100.0,0.0,0.9289663198027952,0.628100708603998,0.27584945810690487,25.0
100.0,0.0,1.7689091137246384,1.8898595832339602,0.66683325122491,25.0
100.0,1.0,0.25361835017048673,-0.16535557490513808,0.9582288795834931,25.0
100.0,1.0,0.13577146630799064,-0.12967102085166582,0.3469240804035907,25.0
100.0,0.0,0.7845478568688132,0.5296542212973936,0.6117601591721241,25.0
100.0,0.0,0.7335870517894921,0.5183509627394827,0.15277348173271132,25.0
100.0,1.0,0.055474116769627185,-0.04094181311382705,0.22291081988166717,25.0
100.0,1.0,0.04348710223752742,-0.03251742277697822,0.7131998061307707,25.0
100.0,1.0,0.6851672660810488,-0.46552822231616986,0.3753111986935944,25.0
100.0,1.0,1.7767692041281449,-0.9439602483761833,0.09303594978808105,25.0
100.0,0.0,2.213304411823684,1.824426374850352,0.8827960426732331,25.0
100.0,1.0,0.9316146620669417,0.7376019151774376,-0.0810995938156922,25.0
100.0,0.0,1.0750770834431917,0.7357042107556611,0.8515824040656913,25.0
100.0,0.0,1.1288799881970575,0.805356210207345,0.37376190454826297,25.0
100.0,1.0,1.5178541574803077,-0.8697697523913845,0.21829155218530927,25.0
100.0,0.0,1.6989849643633979,1.02526804858838,0.15526524330666303,25.0
100.0,0.0,0.19632518419203246,-0.1417888636971094,-0.054097376974288514,25.0
100.0,0.0,0.21915396228663622,0.2132491216138801,0.22319090793465723,25.0
100.0,0.0,0.6356443343706158,-0.3807630318797246,-0.5698645260081772,25.0
100.0,1.0,0.7782165093128915,-0.4881328646096832,0.49783919708764124,25.0
100.0,0.0,0.8414425270876846,0.5546496698209342,0.48546306221687696,25.0
100.0,1.0,1.6959284658443334,0.8207356972481552,-0.3880714182238061,25.0
100.0,0.0,0.22325276510615133,0.12978324726853385,0.021362701431243414,25.0
100.0,0.0,0.49916187750274,0.4051198399828819,0.3241654155220888,25.0
100.0,0.0,0.9262482901388639,0.7165162762008292,0.5679352469882133,25.0
100.0,0.0,0.9455030166316822,0.9343414538374253,0.8524029046999284,25.0
100.0,0.0,1.2933060970668757,0.938706986846622,0.43141160298852355,25.0
100.0,0.0,0.9802829011139834,0.7186001150897838,0.8598207114233154,25.0
100.0,0.0,0.28233096851433687,0.13802918451263935,0.19728925265177266,25.0
100.0,0.0,1.6132672175569935,1.3330906981780282,0.07593861315692663,25.0
100.0,1.0,0.3378689772342845,-0.2751300667598646,0.43276692385141713,25.0
100.0,0.0,1.1511625559730827,1.225161069236707,1.6845044045273876,25.0
100.0,1.0,0.823630098512107,-0.6019612377978958,0.3984437178110368,25.0
100.0,1.0,1.085232339515678,-0.8677539369381275,0.016658082007755315,25.0
100.0,1.0,2.0028960056537155,1.629356824116666,-0.14805816876586775,25.0
100.0,0.0,0.4291010622045995,0.2581009297067616,0.19911505003047192,25.0
100.0,1.0,0.5957997628394542,0.2409590648128752,-0.42582003706869376,25.0
100.0,1.0,1.449545700771594,-1.1094855232521548,0.5469828857264876,25.0
100.0,1.0,0.25646101435834845,-0.19197059161078656,0.18201658136495025,25.0
100.0,1.0,1.3661238990782039,1.4400431321841363,-0.4350604149224926,25.0
100.0,0.0,0.998423394222634,-1.0394859152896134,-0.1532001843948121,25.0
100.0,1.0,2.006626002324394,-1.5502034587566067,0.761398242219717,25.0
100.0,0.0,0.4894004683034768,0.39085141308044324,0.01423718106303895,25.0
100.0,0.0,1.4467371998044856,1.124630841146245,0.4157152737833474,25.0
100.0,0.0,0.9331647590692028,0.7139391082677431,0.14290321704743159,25.0
100.0,0.0,0.07585266282754748,0.05496874438061017,0.8177767466085014,25.0
100.0,0.0,0.22524753908649844,0.1453614592379897,0.45306972761407693,25.0
100.0,1.0,0.013739636353163954,-0.009696659168696886,0.6350571757993939,25.0
100.0,1.0,0.9581954911659755,-0.988475715407362,0.2554254739196804,25.0
100.0,0.0,0.9951472647936743,0.6606118606324651,0.02791386633579207,25.0
100.0,0.0,2.2167300560005776,1.7658802584022841,0.3860775549972688,25.0
100.0,0.0,0.1586860958714649,0.118866752574883,0.2966052145699458,25.0
100.0,1.0,0.22346438534327753,-0.12766101884515635,0.39638939759392455,25.0
100.0,0.0,0.9587655911597572,0.8605313177063443,0.4092809307833658,25.0
100.0,1.0,0.05275884058775687,0.03830283875037699,-0.37555595016921406,25.0
100.0,1.0,0.08399292997519145,-0.0810155336770273,1.7418808531256817,25.0
100.0,1.0,1.0217836869560915,0.6442632546754958,-0.01811973501330355,25.0
100.0,0.0,0.4478214942422372,0.4471771111451823,1.2757463075850413,25.0
100.0,0.0,1.069122818443728,0.5717295279535248,0.294637773885541,25.0
100.0,1.0,0.3573806326509492,-0.3452739868694428,0.9898978833041613,25.0
100.0,0.0,0.9811487455063006,0.8905013502811494,0.5469584364693607,25.0
100.0,0.0,0.7914531185915735,-0.38267252390544115,-0.6671253404647159,25.0
100.0,0.0,0.7966391130705138,0.4340950317939001,0.21212212977133116,25.0
100.0,0.0,0.9882443196690535,0.7474917183500929,0.09918728775666841,25.0
100.0,0.0,0.57575205047081,0.38172576083066234,0.6074835506346837,25.0
100.0,0.0,0.5157421582483291,0.5183740869047271,0.21102620528373794,25.0
100.0,0.0,0.8256084592346655,0.42345464966551205,0.10274938921220844,25.0
100.0,0.0,0.43396409173250755,0.2972960275944265,0.1856659597730712,25.0
100.0,1.0,1.4579387100961072,-1.3376796409458853,0.4114974511149081,25.0
100.0,1.0,0.24236669743700012,-0.17143278113398885,0.7685280599020783,25.0
100.0,1.0,0.6896378219307524,-0.5593820799612916,0.27987595729731396,25.0
100.0,0.0,0.4900575488864902,0.4444259439935325,0.19725387238488634,25.0
100.0,0.0,0.6584458935029011,-0.42727795430686477,-0.04136268330420001,25.0
100.0,0.0,1.0341908750749476,0.6863554461779122,0.8253657683479494,25.0
100.0,0.0,0.02934990624908793,0.016721461155435158,0.07613759765598571,25.0
100.0,0.0,1.9907546482398477,1.6187929726332762,0.1561856052282693,25.0
100.0,0.0,0.5061451628312583,-0.4407013258209336,-0.07715576171124638,25.0
100.0,0.0,0.4629334835692984,0.3496692488460198,0.5965578435069362,25.0
100.0,0.0,1.471166580892585,1.2659062124693308,0.18323685387225463,25.0
100.0,0.0,1.3726582012997983,0.6098692016449023,0.30260106625066907,25.0
100.0,0.0,1.2240826683481802,1.6136555942144564,1.0919415201041052,25.0
100.0,1.0,1.8653536415976006,-1.2245207378254737,0.2678372597475527,25.0
100.0,1.0,0.021153831557579265,-0.015583535052833497,1.2334970213706449,25.0
100.0,0.0,0.911578768802139,0.5379695245036884,1.0261143969665023,25.0
100.0,0.0,1.1032108100764473,1.1534380525245886,0.21514520630199896,25.0
100.0,0.0,0.16923574663949079,-0.17942535597072418,-0.6460627538122194,25.0
100.0,0.0,1.9466453302806348,-1.3631178232073107,-0.14312127750483006,25.0
100.0,1.0,1.7142349414905977,0.9214826222917027,-0.3900858519896364,25.0
100.0,0.0,0.3883049697969713,-0.37057416064465887,-0.0012582489523367268,25.0
100.0,0.0,0.5714134989547092,0.4989811816187766,1.8674223640382697,25.0
100.0,0.0,0.10984017089166996,-0.08844354242017172,-0.005197778878286874,25.0
100.0,0.0,0.2473104337223539,0.17760964981293226,0.6005128145550367,25.0
100.0,0.0,2.8836309293911575,1.3621210231304803,0.4517130490965693,25.0
100.0,0.0,0.16992239251272154,0.1493732459061956,0.6193874953001414,25.0
100.0,0.0,1.2162351079849296,-0.839434423883231,-0.01911528318087008,25.0
100.0,0.0,0.5110113634459637,0.3067669664036652,0.14850368788263935,25.0
100.0,0.0,2.3435487842131733,1.6671378338091039,0.43393818350205726,25.0
100.0,0.0,0.5223100635212972,-0.45439269091983947,-0.2726844660663694,25.0
100.0,1.0,0.4696244016360804,0.4008753488918213,-0.24703294217823202,25.0
100.0,0.0,1.0066725985638045,0.4648471719444558,0.276555940685437,25.0
100.0,0.0,1.26821852854878,-1.0466145231804105,-0.08725441725741567,25.0
100.0,0.0,0.005649719077180627,0.005086089040248876,1.1652904472899899,25.0
100.0,0.0,0.32418152707334885,0.24826152471209184,0.6266687530334165,25.0
100.0,1.0,0.16746782920341505,-0.12453564846339127,0.30064229902978656,25.0
100.0,0.0,2.38385398655201,2.069881180787928,0.41738767989072323,25.0
100.0,1.0,0.10321099827091335,-0.10432638369755143,0.13290393055036742,25.0
100.0,0.0,1.787155764800737,1.8945373632080793,0.9243116282474912,25.0
100.0,0.0,2.028413274288775,1.3600510451252137,0.46349383930507027,25.0
100.0,0.0,0.29648372925585426,-0.23486859191796317,-0.5855017010797072,25.0
100.0,1.0,1.0566237154798162,-1.172861098965067,0.4032236447509103,25.0
100.0,0.0,0.4303288673352696,0.4035815623187027,1.0157343064924964,25.0
100.0,0.0,1.6031328176988866,1.537926040442108,0.7077968437259132,25.0
100.0,0.0,1.0977465470058374,0.7467903640308604,0.08140830841652447,25.0
100.0,1.0,0.28699600573705264,0.211962645202604,-0.14574204986926387,25.0
100.0,1.0,0.21606562791637904,0.14404653827274405,-0.05272346963628727,25.0
100.0,0.0,0.6825038131371182,0.4463103889678215,0.14566452032878185,25.0
100.0,0.0,0.7196008582195614,0.6587511128452497,0.2479033034490632,25.0
100.0,1.0,0.9930526302530405,0.6658516961479566,-0.06890287775007187,25.0
100.0,0.0,0.27800100644518894,0.16989918999169706,0.43589547628193426,25.0
100.0,0.0,1.5318804155346444,-1.026087291370668,-0.17768120025489242,25.0
100.0,1.0,0.527462936051157,-0.4211297714363602,0.05155694641704045,25.0
100.0,0.0,0.12029399782412323,-0.06735268790771576,-0.14907852901892626,25.0
100.0,1.0,0.4951120780552885,-0.3705806708241881,0.1642464112752945,25.0
100.0,1.0,2.3395701124619954,1.806628592203221,-0.5431010760724002,25.0
100.0,0.0,1.4075351156975688,1.135261054567804,0.7058934643573905,25.0
100.0,1.0,0.4594805617175446,-0.25216525822423064,0.23334983988393754,25.0
100.0,0.0,1.6688882927158544,-0.5641258812691214,-0.2605663886377667,25.0
100.0,1.0,1.4681177442869289,-0.49433811088726864,0.003342316329635331,25.0
100.0,0.0,2.096037138236927,-1.4709042940738377,-0.23527951462848273,25.0
100.0,1.0,0.057836621932186846,-0.05736814394475509,1.1355790984825398,25.0
100.0,0.0,0.648346577449092,0.42849891039881305,0.32936902079095276,25.0
100.0,0.0,0.05247861004869999,0.04622571529310582,0.19696112213638095,25.0
100.0,0.0,1.4740221429503964,1.104542009816507,0.08449831417935982,25.0
100.0,1.0,1.623482859666895,-1.3909153087705795,0.7461393907809659,25.0
100.0,0.0,1.3933007734156364,1.2457618088063525,1.8303182580963087,25.0
100.0,1.0,1.7015088439331174,1.3137152339027964,-0.21006610849721308,25.0
100.0,0.0,1.2112856356817345,1.0182089798699039,0.3847577470814356,25.0
100.0,1.0,1.12594933786676,0.6754514067968533,-0.19706278427819368,25.0
100.0,0.0,0.9977061016695733,0.9574778315286405,1.0925725037657097,25.0
100.0,0.0,2.1486015427139504,1.2962542368249244,0.5578342045710936,25.0
100.0,0.0,0.3753673849071946,0.2564321245939376,0.04517753123806645,25.0
100.0,0.0,0.8223745016691063,0.6204287514869322,0.10001741376722784,25.0
100.0,0.0,0.5047959748354829,-0.29583155090690694,-0.04609452996892616,25.0
100.0,0.0,0.8060368496805241,0.5749637411038666,0.2643949696963803,25.0
100.0,0.0,0.08597706414939223,0.05092327454716328,0.33442454301915747,25.0
100.0,0.0,1.8680164035745235,1.737135882411457,0.2007730819680843,25.0
100.0,1.0,0.9098304932257296,-0.30744946031032017,0.4064420506620503,25.0
100.0,1.0,0.767257390371086,0.6349584950554834,-0.3962365407252588,25.0
100.0,0.0,0.38365706568743446,0.33208238295702497,0.6226175326478867,25.0
100.0,0.0,1.3244084645599032,1.2503895589802236,0.7921699033960272,25.0
100.0,0.0,0.11767600678997621,-0.09345921240788924,-0.6358026315595294,25.0
100.0,1.0,0.16773328832396617,-0.09425069430392963,0.4596685377599651,25.0
100.0,0.0,1.4451878292036953,1.2923323777550904,0.5666409234199974,25.0
100.0,0.0,0.4103726720907731,-0.27681405332341313,-0.22214663437313154,25.0
100.0,1.0,0.7959775795077186,0.6490369516118024,-0.350618166641282,25.0
100.0,0.0,0.21825409037869925,0.1961901991172228,0.768947298579282,25.0
100.0,1.0,0.411536616815056,0.2598944614755272,-0.08343773140046884,25.0
100.0,1.0,1.435592080682033,1.335608641755012,-0.30639164612650616,25.0
100.0,1.0,0.37760840478180585,-0.2303172606798629,0.29109716688493537,25.0
100.0,0.0,1.4435692217016156,1.205635883814697,0.4021942559232605,25.0
100.0,1.0,0.3627728329049219,-0.217321488117999,0.0397502434222321,25.0
100.0,1.0,1.0137225714045923,-0.7035726356512493,0.4996704675814583,25.0
100.0,0.0,1.6434895629795405,1.267536098101476,0.076221293793854,25.0
100.0,0.0,1.006542639975947,0.949604550885121,0.18037770399648312,25.0
100.0,1.0,0.1770446689405724,-0.15559442517335853,0.24734197922852408,25.0
100.0,0.0,1.3488660243519095,1.1852168429520895,1.230027497379498,25.0
100.0,0.0,1.709610692221211,-1.0345854836515067,-0.39967588662739906,25.0
100.0,1.0,0.9029262618112159,-0.8731828738343079,0.5588523804422343,25.0
100.0,0.0,1.194655506744633,0.9407363046541048,0.19204206252103706,25.0
100.0,0.0,2.098110993955851,2.232456214239376,1.3957541889451874,25.0
100.0,1.0,0.3444872272860206,-0.18780454474584696,0.06192176433733554,25.0
100.0,1.0,1.2337524392236412,0.7263770856452592,-0.155621239130584,25.0
100.0,0.0,0.7574946596642828,0.2857811627848399,0.09562603570312445,25.0
100.0,1.0,0.11241528384871007,-0.07825332919711325,0.0229145614940911,25.0
100.0,0.0,1.6858392324598361,1.3621555178868077,0.6535577567502273,25.0
100.0,1.0,0.864680215216264,0.7347167764815947,-0.494670842709215,25.0
100.0,0.0,0.6715355604849905,0.5486502984673614,0.2016889204559691,25.0
100.0,0.0,0.38157035274443346,-0.29759764728798555,-0.7262370116860417,25.0
100.0,1.0,0.8670528088799959,0.6741811655455092,-0.059148856593530086,25.0
100.0,0.0,1.0943021492426397,1.154833336341123,1.733821574212793,25.0
100.0,0.0,0.5101686229037075,0.34880640949052166,1.2542035913467606,25.0
100.0,0.0,2.6871023028209833,2.1697030444086525,1.0909653630176077,25.0
100.0,1.0,0.7877329514282527,0.513337945830175,-0.5135491215403789,25.0
100.0,0.0,1.178849970560904,0.9397232990779218,0.18474150560905533,25.0
100.0,1.0,1.3760428145355008,0.9505724608402262,-0.002760951926660482,25.0
100.0,0.0,0.22547308042069605,0.174953845680752,0.724698869465709,25.0
100.0,1.0,0.43648371455543805,0.2507381176504051,-0.05971850114257693,25.0
100.0,0.0,0.3144643234707156,-0.25123027820295185,-0.1640576131448248,25.0
100.0,1.0,1.8363326004717402,1.461833949314272,-1.0577387391441482,25.0
100.0,0.0,1.1404974675052801,0.7230831436401663,0.5751670574216718,25.0
100.0,0.0,0.35105999439817465,0.3144288127365802,1.613598044443876,25.0
100.0,0.0,1.2935583034172915,0.8124071822416554,0.6506043461944047,25.0
100.0,0.0,0.15093872531652855,-0.116960366742898,-0.6154751140843914,25.0
100.0,1.0,0.782873614304735,0.6192463608673311,-0.5414655359317091,25.0
100.0,0.0,0.31955271586760997,0.13562534179443198,0.1711291067958669,25.0
100.0,0.0,1.6717535049519114,2.1957184636845577,0.9824392479691779,25.0
100.0,0.0,0.3284411521717471,-0.18864436176274246,-0.11679056281463529,25.0
100.0,0.0,0.6266619201240851,0.46166140510240306,0.24178978532625828,25.0
100.0,0.0,0.3774525239886376,0.35550299354987125,1.1581711137432555,25.0
100.0,0.0,0.8000990202062505,-0.5484505713741412,-0.7195187509855034,25.0
100.0,0.0,0.8699849426724661,0.5662382448303598,0.6463483786468124,25.0
100.0,1.0,0.7606119149351944,-0.40407630721046317,0.122775291307466,25.0
100.0,0.0,0.15870973433020447,0.07593925146351976,0.22519905763513415,25.0
100.0,0.0,1.9472230782223774,1.5148300157960435,0.8737622749582432,25.0
100.0,1.0,0.8551347251514309,-0.5681649240882387,0.1822342129469785,25.0
100.0,0.0,0.5323375025549895,0.44549021307512415,0.04090319012341892,25.0
100.0,1.0,1.41799325831727,0.8126140924048335,-0.02482470502662837,25.0
100.0,0.0,1.3186101452791128,0.8276451256769066,0.14795701982448373,25.0
100.0,1.0,0.3034663914021006,-0.22041727973807834,1.1249992399895965,25.0
100.0,1.0,0.9728362995407188,-0.4791878879257583,0.07383314200072166,25.0
100.0,0.0,1.2103120916218555,1.1729561647248485,0.7097631578397546,25.0
100.0,0.0,0.9940886266209497,0.5288698364352071,0.13962760150478282,25.0
100.0,0.0,0.2313533448520115,0.1598382116626893,0.5185577386062961,25.0
100.0,0.0,2.0375330780887926,0.9337631464980132,0.8602168743151954,25.0
100.0,1.0,2.1373761615739,1.332798008642433,-0.26223364947375094,25.0
100.0,0.0,0.0920111058012299,-0.08133489761249102,-0.2811334532398264,25.0
100.0,0.0,1.5006827600043835,1.5422833574067498,0.35446355358426396,25.0
100.0,1.0,0.7238593585390984,-0.4457302158880374,0.24162889023784495,25.0
100.0,0.0,0.8088258727890396,0.4598044837733606,0.6571970217473593,25.0
100.0,1.0,0.8798906425437201,-0.6373091018986803,0.5128518398791222,25.0
100.0,1.0,0.6888688683302301,-0.4481446403626075,0.07355920351270595,25.0
100.0,0.0,1.3023857519671556,1.323892458113424,0.8181734896294639,25.0
100.0,0.0,1.259417868563343,1.045578276306255,0.16584614495696526,25.0
100.0,0.0,0.2994687160165297,0.22475278475599936,0.7294462972485001,25.0
100.0,1.0,0.22407365133500032,-0.1575253907491012,0.4575688918619967,25.0
100.0,0.0,3.314931396263243,2.2664739269140024,0.9094410937587118,25.0
100.0,0.0,0.3572669766999523,-0.2723314065274547,-0.5385991015064877,25.0
100.0,0.0,2.022728970115986,1.579995310725891,0.35723634353864275,25.0
100.0,0.0,0.2792120058772942,0.29920514966171297,0.2777035874479925,25.0
100.0,0.0,0.8583075290176372,0.8038506389466091,0.6151292860188675,25.0
100.0,0.0,2.3313130612256705,2.3766555990666776,0.6096466534266998,25.0
100.0,0.0,0.16007835382429708,-0.10438292601517496,-0.005185153163836276,25.0
100.0,1.0,0.15350218468520904,0.10858590385505273,-0.5150658771247858,25.0
100.0,1.0,0.07634605682721145,-0.049911074722777116,0.06730779191800473,25.0
100.0,0.0,2.02088265497614,1.4607876782665925,0.32627275849720294,25.0
100.0,0.0,1.3642212770708968,0.9623237148479209,0.5147389398380589,25.0
100.0,1.0,1.0312843770085751,-0.6862503949339134,0.13772474570320448,25.0
100.0,0.0,0.8712167033105513,0.5925592358921872,0.40106070536567673,25.0
100.0,1.0,0.28398100286388084,-0.31212967748604026,0.8819118199613751,25.0
100.0,0.0,1.0211344541461975,0.8454882570225761,0.38537494726546084,25.0
100.0,0.0,0.4152268072421694,0.22385219938936007,0.4060748168845967,25.0
100.0,0.0,0.8006826363752201,0.570611679796333,0.833331337901812,25.0
100.0,1.0,0.28683035249570726,0.20601694126377268,-0.914911953222818,25.0
100.0,1.0,0.3132674773027875,-0.2682639891200225,0.36312043385722736,25.0
100.0,0.0,1.990019615092029,1.4154154963515286,0.34226188691525694,25.0
100.0,1.0,0.0905879085718203,0.0685558521293892,-0.22094559738889474,25.0
100.0,0.0,2.6806796520852028,2.0492344458497076,1.6224367124417038,25.0
100.0,0.0,2.6739814279540224,2.0444018200442846,0.8075035506979122,25.0
100.0,0.0,4.061726056620309,3.539984370288623,2.3689861582197023,25.0
100.0,0.0,0.43985662233485345,0.31470741302308003,0.1628551300965564,25.0
100.0,0.0,0.1964659870687845,0.14474284271940796,0.007815188581179244,25.0
100.0,0.0,1.073233910213922,-0.7882400812433912,-0.18805901333486252,25.0
100.0,0.0,0.5335414305989523,0.31734672367452355,0.5941791443093032,25.0
100.0,1.0,1.0280652036118358,-0.6144084340241682,0.5211524015209814,25.0
100.0,0.0,0.6216460844039147,0.274775657303584,0.1057538473816313,25.0
100.0,0.0,0.7610190314793163,0.593360422436064,0.14623949555658045,25.0
200.0,1.0,2.1265097973077443,-0.9123771226410047,0.28009613767123875,50.0
200.0,0.0,1.6720742604025058,-0.7971619391303855,-0.29167999364685504,50.0
200.0,0.0,0.2711205634747323,-0.10254420533775654,-0.14578237269438632,50.0
200.0,0.0,1.3630079057617073,-0.6045669843101193,-0.22780419982471978,50.0
200.0,0.0,0.4933502222606756,-0.2237284188385793,-0.5428635416841658,50.0
200.0,1.0,0.6012217975420805,0.23666269433277431,-0.30769070836986345,50.0
200.0,0.0,1.9039672596346664,-0.681350170118364,-0.24373448536976117,50.0
200.0,0.0,0.32652101689813673,-0.14751457442705762,-0.24783980643025116,50.0
200.0,0.0,0.7866180889034398,-0.4011241604601006,-0.09632235707075676,50.0
200.0,1.0,1.9730104537400006,1.0400084839179549,-0.050829891207238465,50.0
200.0,0.0,0.19924071741841437,-0.08450167538145115,-0.015784504302744695,50.0
200.0,1.0,1.8314708417797325,0.6759061965151725,-0.26177361768288265,50.0
200.0,0.0,0.5368438986492755,0.24068084487000352,0.022669816954392408,50.0
200.0,1.0,0.05914129301891981,0.025586817888942903,-0.5405150876467639,50.0
200.0,1.0,0.7584903132402597,-0.31257737716042433,0.13474134941268456,50.0
200.0,1.0,0.9944915342967288,0.4766397075321853,-0.5804653464129415,50.0
200.0,1.0,0.0253860305417283,0.01134418208835175,-0.641622737815718,50.0
200.0,0.0,0.0010078369054273137,-0.0004111168010640931,-0.05297223735384682,50.0
200.0,0.0,0.2312250005077787,-0.102496469176379,-0.46351321239070686,50.0
200.0,1.0,0.03755892988831902,0.01571883744571556,-0.47245282667559274,50.0
200.0,0.0,0.962231469687264,-0.4500697140362271,-0.4830432660595232,50.0
200.0,1.0,0.7581497595716232,0.4809593683794411,-0.28983470495260033,50.0
200.0,1.0,0.004458734245661635,-0.0015256182775464922,0.22881158008146962,50.0
200.0,1.0,0.3205379574934785,-0.20881021402604016,0.20824918128000613,50.0
200.0,0.0,0.5589707938838901,0.24414608950789995,0.018181176847960057,50.0
200.0,1.0,2.125473467834557,0.8645718689765176,-0.021316732932014304,50.0
200.0,0.0,1.1633093776699495,-0.510402484944017,-0.04958631464681673,50.0
