n,delta,kappa,cp_gap,risk_gap,nc,cp_ols,cp_ridge,risk_ols,risk_ridge
50.0,0.0,7.806126642805372,1.527177115689181,1.2106390918601542,12.0,5.982868374189952,4.455691258500771,4.18590878604178,2.9752696941816255
50.0,0.0,2.009294352876202,0.27739792654163686,0.7576767920421879,12.0,5.272309159034151,4.994911232492514,4.652474074070735,3.8947972820285472
50.0,1.0,6.229076472482046,0.9319904428834009,-0.195220985499998,12.0,5.79447992733103,4.862489484447629,2.200326097879431,2.395547083379429
50.0,0.0,2.377796520085122,0.36713264851937133,0.3337665772890621,12.0,6.015921278362521,5.64878862984315,2.5715139179720983,2.237747340683036
50.0,0.0,0.3839955121806355,0.045694876353343794,0.48764659167625535,12.0,7.825412097610593,7.77971722125725,5.453137045073063,4.965490453396808
50.0,0.0,4.501147910140173,0.4474272823219465,0.648555759783239,12.0,6.948045355507513,6.500618073185566,6.080617521352242,5.4320617615690034
50.0,0.0,3.3858225491715435,0.3533892643233041,1.1541798071713432,12.0,4.253187069778308,3.899797805455004,5.621264200548343,4.467084393377
50.0,1.0,3.5692319341244563,0.3789996171424326,-0.2138450821144895,12.0,2.4553474009136136,2.076347783771181,3.461856670990532,3.6757017531050216
50.0,0.0,10.198221839976988,1.8822680207075324,0.8690801979087539,12.0,6.949732632570628,5.0674646118630955,2.5202127990858956,1.6511326011771417
50.0,0.0,4.96637404879408,0.6314139368279421,0.9038909719245776,12.0,3.930720232752694,3.299306295924752,2.010699014146717,1.1068080422221394
50.0,0.0,8.023568368849899,1.8939735565346956,4.789983723390123,12.0,5.8997549787033785,4.005781422168683,10.110048665841306,5.320064942451183
50.0,0.0,2.584656068530392,-0.34652607371605715,-0.25611886929034755,12.0,5.384651921600353,5.73117799531641,2.571029612595836,2.8271484818861836
50.0,0.0,5.19526426006556,0.4374437137403051,0.5642324558510912,12.0,4.629889341550075,4.19244562780977,4.305214095918918,3.7409816400678264
50.0,0.0,1.8897413848281972,-0.2922750731380086,-0.14973445318599632,12.0,2.8507212680111076,3.142996341149116,2.003443237517163,2.1531776907031595
50.0,0.0,2.9728574766551796,0.4637719690506179,0.4060186560563672,12.0,5.711623128483614,5.247851159432996,2.0783282528813065,1.6723095968249393
50.0,1.0,3.6163690733965255,0.8124404114595856,-0.11012171012642447,12.0,4.062747353791009,3.2503069423314233,1.8022734214228138,1.9123951315492382
50.0,0.0,0.6274087616674565,0.10606264538996069,1.166263977026385,12.0,6.342736490803575,6.236673845413614,6.802973327457351,5.636709350430966
50.0,0.0,0.4204609650581483,0.07272001441229481,0.09983974679095176,12.0,4.570086551239164,4.49736653682687,2.056582302586327,1.956742555795375
50.0,1.0,2.9152273931643293,0.5308815087181191,-0.29547067916666947,12.0,5.578701472505267,5.0478199637871475,6.03343589325879,6.32890657242546
50.0,1.0,8.467693737436926,1.6587832590500207,-0.4037860351999951,12.0,5.207520336652548,3.5487370776025275,2.071364241020125,2.4751502762201203
50.0,1.0,0.9428630533690204,-0.18342022249078838,0.6679400328041942,12.0,5.293055702152659,5.476475924643448,2.9395485386907008,2.2716085058865065
50.0,0.0,11.347512834158945,2.7419957134573885,0.9312140779938756,12.0,8.403652104960775,5.661656391503387,3.7434536215484067,2.812239543554531
50.0,0.0,11.455516567113605,3.0362595468582567,2.4194085997392496,12.0,7.122511437354111,4.086251890495855,5.824437920080313,3.4050293203410633
50.0,1.0,3.7321519465385085,-0.9570921208521117,1.0755277358178903,12.0,5.05207462074881,6.009166741600922,3.1924794211549723,2.116951685337082
50.0,0.0,0.9560555714642173,-0.15626226072069827,-0.47203266940145516,12.0,4.4522544733381935,4.608516734058892,3.9312147966412474,4.403247466042703
50.0,1.0,2.879094479933225,-0.4151816225746856,0.367307720394664,12.0,4.2792797910303815,4.694461413605067,1.6831055780510136,1.3157978576563496
50.0,0.0,5.020948961915552,0.9350580375196706,1.0165484513017509,12.0,9.581012379816585,8.645954342296914,5.203046424156668,4.186497972854917
50.0,0.0,1.5270686417813437,0.18522099028173145,0.49584440154529963,12.0,5.693113076377888,5.507892086096157,4.266345704987411,3.7705013034421113
50.0,1.0,2.4692581919134726,-0.5910166079636916,1.0107807541904286,12.0,6.416148796826867,7.007165404790559,2.9803006141542805,1.969519859963852
50.0,0.0,7.116689463347105,-0.812314511589479,-0.5256917872234514,12.0,3.6962491902454797,4.508563701834959,3.273910738083732,3.7996025253071832
50.0,0.0,0.534118880011432,0.09297051767935915,1.8281659829909132,12.0,5.116540464256916,5.023569946577557,3.271023169544211,1.442857186553298
50.0,1.0,4.955934020919812,1.1789433057237853,-0.10719157493214349,12.0,6.873589480491713,5.694646174767928,2.748393324229964,2.8555848991621073
50.0,1.0,1.2172342673627308,-0.20456939977527888,0.9636496455663073,12.0,4.68862567332474,4.893195073100019,3.90591093300344,2.9422612874371326
50.0,1.0,1.0196506396776663,-0.09556172184872658,0.2870808776566558,12.0,3.984968222682201,4.0805299445309275,1.8584746959442782,1.5713938182876224
50.0,0.0,2.2822629193518695,0.5379702577594667,0.9063690157561262,12.0,4.972924351856458,4.434954094096991,2.7281346462625726,1.8217656305064465
50.0,0.0,4.2650170931893685,0.9961746130883142,1.583556719808477,12.0,7.1963892996183105,6.200214686529996,4.499913610251989,2.9163568904435118
50.0,0.0,0.9346837556423411,0.13966829344359244,0.9633882645742728,12.0,4.808721698877944,4.669053405434352,3.59495701845804,2.631568753883767
50.0,0.0,3.9231799279326114,0.8732860374461922,0.6285591864265716,12.0,4.912060954850383,4.038774917404191,3.0789992998911337,2.450440113464562
50.0,1.0,2.538714057305269,-0.5303648631417515,0.11282329352161968,12.0,6.878650481079577,7.409015344221329,1.1079477106766376,0.9951244171550179
50.0,0.0,2.481947116973215,-0.28986203356625406,-0.07938322596766634,12.0,5.252753272005229,5.542615305571483,2.009539365995177,2.0889225919628434
50.0,0.0,3.661082837321269,-1.0789936637366528,-0.13553062564333773,12.0,4.394282347043987,5.47327601078064,2.7154881571244847,2.8510187827678224
50.0,1.0,2.630575707323565,-0.5557544514879078,0.8978210384076655,12.0,5.141249202234397,5.697003653722305,3.9048213261524727,3.007000287744807
50.0,0.0,6.743729991018033,0.6025563670979155,0.2661131411808668,12.0,4.553994920022965,3.9514385529250493,3.7624353792989536,3.4963222381180867
50.0,0.0,4.4707197742050155,0.9738269953693663,0.6360145436023279,12.0,5.590419546206272,4.616592550836906,5.618132616855249,4.982118073252921
50.0,0.0,6.161216926526848,-0.7509319220303166,-0.5219211425685768,12.0,6.039921401979661,6.790853324009977,3.539458859501265,4.061380002069842
50.0,1.0,11.618143787404579,-1.828776641918326,0.041261544212427115,12.0,4.362766331790342,6.191542973708668,2.7239231349101303,2.682661590697703
50.0,1.0,7.258610857555815,0.9752910872170686,-0.37709866126279623,12.0,5.038576085154212,4.063284997937143,3.4481072448185652,3.8252059060813615
50.0,0.0,8.209017457586349,2.168339281747807,2.7639380905935127,12.0,6.1004585839414105,3.9321193021936036,7.147228112826453,4.3832900222329405
50.0,0.0,11.426337009347078,1.9916624534891705,0.18461498564129153,12.0,6.636875592815705,4.645213139326534,3.6722443935360296,3.487629407894738
50.0,0.0,2.6003271846699674,-0.3716811819023613,-0.07529592951925368,12.0,4.421217541209085,4.792898723111446,1.7900563425890328,1.8653522721082865
50.0,1.0,7.585093572533098,-1.3736977011378637,0.2581184906134588,12.0,3.573881191709422,4.947578892847286,5.972517582110154,5.714399091496695
50.0,0.0,3.4726836031849846,0.4271839418971455,0.03751534760619801,12.0,4.089030827903599,3.6618468860064537,4.88068626482502,4.843170917218822
50.0,0.0,2.5407663411683874,0.40169547362596614,0.28032219703176775,12.0,5.245328516932432,4.843633043306466,3.031150581150674,2.7508283841189063
50.0,0.0,0.23526936402782014,0.02097051651416315,0.8430098012508704,12.0,5.953921525136542,5.9329510086223785,5.557046051980181,4.71403625072931
50.0,1.0,2.8290174354281263,-0.4621125874530545,0.2221882736575529,12.0,4.79304839452301,5.255160981976064,2.170025163891458,1.9478368902339052
50.0,0.0,8.663607854845795,1.4620128466921711,0.12005022123399067,12.0,5.876802965885027,4.414790119192856,3.0377237400580768,2.917673518824086
50.0,0.0,2.590748849548129,0.4889430554461187,0.41924255544518196,12.0,4.984680029875582,4.495736974429463,2.9146371992505133,2.4953946438053314
50.0,0.0,8.129502379565668,1.5246192762066748,0.8788266889584517,12.0,7.4142295285583595,5.889610252351685,4.145147810968188,3.2663211220097366
50.0,0.0,3.672910915355863,0.4844343930864854,0.37572193868114745,12.0,4.339520807804759,3.855086414718274,2.7500760073836514,2.374354068702504
50.0,0.0,1.5759096908610521,0.23367969187819693,0.41746076101293284,12.0,6.194418892593182,5.960739200714985,4.9621991580457125,4.54473839703278
50.0,1.0,1.8123353106737121,-0.23241001147906992,0.533340469266701,12.0,4.492347119333565,4.724757130812635,4.619402269239749,4.086061799973048
50.0,0.0,11.129796515506314,1.7630804431950615,0.02902854236564334,12.0,8.818773205706183,7.055692762511121,4.4319846970695345,4.402956154703891
50.0,0.0,1.5502383909614965,-0.1966051689064714,-0.2545864102185518,12.0,3.8885766133841186,4.08518178229059,3.2254322065846424,3.480018616803194
50.0,0.0,1.0752817052594839,0.19888679367825635,0.9498588815185847,12.0,6.87966385685525,6.680777063176993,4.413341757813257,3.4634828762946728
50.0,0.0,5.564628160607267,1.3203416125597665,2.575941025816266,12.0,6.090287913509963,4.769946300950196,7.092928814562907,4.516987788746641
50.0,1.0,5.460315745669816,0.6530513558016597,-0.8518012474967542,12.0,7.530247954770328,6.877196598968668,3.7181519656066784,4.569953213103433
50.0,0.0,7.202133158575508,0.9155398286051346,0.1410059047409984,12.0,7.209791759349823,6.2942519307446885,0.8303441597141458,0.6893382549731474
50.0,0.0,1.7337299918634632,0.24429685954317026,0.19316923496914518,12.0,5.048371490919522,4.804074631376352,3.925408015356231,3.732238780387086
50.0,0.0,6.780673563291083,1.4490166512676028,0.5053287211829143,12.0,7.677341220952781,6.228324569685178,4.473317673796687,3.9679889526137724
50.0,1.0,5.952597523590555,-1.2645626009168827,0.46989447952591457,12.0,3.8993603543233966,5.163922955240279,3.382165237415739,2.9122707578898246
50.0,0.0,10.108068157069654,1.5669559049169894,0.18829437021734385,12.0,6.908260346411508,5.341304441494518,2.812847356902856,2.624552986685512
50.0,0.0,2.913664832887969,-0.41315837620330775,-0.19461347982473476,12.0,4.569060786699085,4.982219162902393,1.8835985569309173,2.078212036755652
50.0,0.0,4.224841604730523,0.7458949554004559,1.2471653123231878,12.0,3.4440270720671995,2.6981321166667436,2.469518724871217,1.2223534125480293
50.0,0.0,3.6144119700421284,0.5413702131630114,1.9697140810956006,12.0,7.940329074808039,7.398958861645028,5.275524174704611,3.30581009360901
50.0,0.0,6.522941031350233,1.4620225950784858,1.663240091153725,12.0,5.07323012608673,3.6112075310082443,4.323201202127095,2.6599611109733696
50.0,0.0,8.478439135672158,0.8393316585943893,0.05562617540938497,12.0,6.1204511196726665,5.281119461078277,3.8414976739881186,3.7858714985787336
50.0,0.0,5.203417987746986,0.9801964918579165,0.670732390964822,12.0,7.694777690096581,6.7145811982386645,2.3254786418605344,1.6547462508957125
50.0,0.0,1.5136728692742067,0.35048489592970755,0.8651319612722221,12.0,3.4931042870045466,3.142619391074839,4.5392036119037975,3.6740716506315754
50.0,0.0,2.0890931378716817,-0.3891331000046092,-0.25573430016280896,12.0,4.569185073184843,4.958318173189452,1.6200419462294713,1.8757762463922802
50.0,0.0,9.790417535955335,1.5580881944363174,1.321651932681903,12.0,5.517815833912893,3.9597276394765757,4.095053356026997,2.7734014233450943
50.0,1.0,4.650209491269044,0.9660708594424374,-0.6460086422727689,12.0,6.980612405352655,6.014541545910218,2.0815314949483983,2.727540137221167
50.0,0.0,7.30244054989052,1.4182972946809755,3.9008582177624165,12.0,8.805260070555967,7.386962775874991,7.387522729738415,3.4866645119759987
50.0,0.0,6.474888444953183,1.03123820169702,0.23355494109116615,12.0,6.4833429227103885,5.452104721013368,3.403135412940845,3.1695804718496787
50.0,1.0,1.203569672829898,-0.19467159614869356,0.5837612052213621,12.0,3.6976109559747483,3.892282552123442,3.301314456125819,2.717553250904457
50.0,0.0,1.231949432614777,-0.13309049166933562,-0.42431547965532523,12.0,4.057817842687273,4.1909083343566085,2.4239274244990057,2.848242904154331
50.0,0.0,0.9700671212295423,0.1535310690601337,1.1303781125193022,12.0,4.644959397029103,4.491428327968969,3.2641717775078676,2.1337936649885654
50.0,0.0,1.2219478981460974,0.1694038562721536,1.3822443959791624,12.0,5.469158877259436,5.299755020987282,5.455688910897254,4.073444514918092
50.0,1.0,0.23189146825198806,0.04948357215908494,-0.23909835733733154,12.0,6.061089092434123,6.0116055202750385,2.5314281591482715,2.770526516485603
50.0,0.0,2.536961676109551,0.2141966650868392,0.4455923345125883,12.0,3.1794525162359464,2.965255851149107,2.4990719351902553,2.053479600677667
50.0,0.0,1.9909593863388764,0.2647320229285235,0.4741307441452376,12.0,4.741905060680774,4.477173037752251,4.675203847844066,4.201073103698828
50.0,0.0,1.0260738915140104,0.14296311408276718,0.249126543405223,12.0,5.534756705209634,5.391793591126866,1.7114805800868453,1.4623540366816223
50.0,0.0,1.9174188345061662,0.3642650901266107,1.5766209891912686,12.0,4.878651551838562,4.514386461711951,3.859167653410022,2.2825466642187533
50.0,1.0,6.398462115755339,0.9875853965692687,-0.27475330311074364,12.0,4.9859098117635385,3.99832441519427,2.7069345280104042,2.981687831121148
50.0,0.0,3.102645702113707,0.36590093767094256,0.4179528300870352,12.0,4.482222106689907,4.116321169018964,3.491650294214471,3.0736974641274357
50.0,0.0,8.012085275352865,-1.1716345540449309,-0.1263246083384928,12.0,4.3380124502783985,5.509647004323329,4.591988234675549,4.718312843014042
50.0,1.0,2.699538755684151,-0.46782650614386867,0.09597276139495392,12.0,4.246319437749333,4.714145943893202,2.537208536617518,2.441235775222564
50.0,1.0,1.8637060620398074,-0.4013537938164706,1.243059163839114,12.0,5.455319073016392,5.856672866832863,4.010142190670631,2.7670830268315174
50.0,1.0,9.825754883536781,-1.7339650076496378,0.028936298442435948,12.0,5.443916207005864,7.1778812146555016,5.792601649885615,5.763665351443179
50.0,0.0,9.307904440536136,1.1948487481331869,0.20282770648178783,12.0,7.552580563594857,6.35773181546167,3.168521192259762,2.965693485777974
50.0,1.0,3.8691814069527313,-0.5482633292965575,0.2576098446359061,12.0,6.111530472389316,6.659793801685874,1.8583149615001575,1.6007051168642514
50.0,0.0,2.151141296110043,0.35365101948487876,0.430127892832874,12.0,5.216821947290188,4.863170927805309,5.250253229884369,4.820125337051495
50.0,1.0,5.347128870502141,0.38596337831494587,-0.29105414920987993,12.0,4.664130813008421,4.278167434693475,3.25987758161502,3.5509317308249
50.0,1.0,4.313474336729422,-0.7438931154062445,2.587939611996462,12.0,5.1768230131061195,5.920716128512364,5.359068710980346,2.7711290989838844
50.0,0.0,11.712676918134745,1.4885216488991109,0.10123149184223079,12.0,7.296868253852923,5.808346604953812,3.8926269837973932,3.7913954919551625
50.0,0.0,3.590249958247987,0.6666829307468447,1.0382570220622953,12.0,6.939991697511164,6.27330876676432,4.066530913110201,3.0282738910479057
50.0,0.0,6.676881952649749,-0.6630030145640387,-1.074919234196039,12.0,3.5745653049195116,4.23756831948355,3.7306609231924934,4.805580157388532
50.0,0.0,1.2337944952419615,0.22569623077295375,0.32823569359933424,12.0,5.215574326277105,4.989878095504151,4.159610937115075,3.831375243515741
50.0,1.0,3.8550289665247828,-0.5423141392543576,0.716133007846083,12.0,4.560984370662731,5.103298509917089,6.836469019240244,6.120336011394161
50.0,0.0,0.20798025906803042,0.03516040905166484,0.7411484376586648,12.0,5.096376789128165,5.0612163800765,4.3643056061564325,3.6231571684977677
50.0,1.0,0.08792993135972046,-0.024051496968212405,0.8299468126641278,12.0,4.795059587248239,4.819111084216451,2.415086453156834,1.585139640492706
50.0,1.0,2.789087201188083,0.5911384367657169,-0.6272425984716739,12.0,4.829872916770635,4.2387344800049185,2.868070103953474,3.495312702425148
50.0,1.0,12.346100078433437,1.6904133363885494,-0.03204743832794854,12.0,6.85583950607104,5.16542616968249,4.501428668378721,4.53347610670667
50.0,1.0,1.9668934326099876,0.37478633741933365,-0.08705232615583092,12.0,6.745769395121964,6.37098305770263,1.752112970502066,1.8391652966578969
50.0,1.0,1.874189394012235,-0.3006230417529787,0.7077778152019061,12.0,5.590753572805023,5.891376614558002,5.714824329787594,5.007046514585688
50.0,1.0,0.8276936574888969,-0.21137965828959215,0.5445975721128691,12.0,3.7919048730953713,4.003284531384963,1.6013739904538402,1.0567764183409711
50.0,1.0,2.532614568378489,0.3464075253417995,-0.24970356488950918,12.0,5.153482815907455,4.807075290565655,2.0731524601864435,2.3228560250759527
50.0,1.0,8.751792824374018,-1.4138415959216113,0.01340493797984954,12.0,6.181362175409357,7.595203771330969,1.832975645433903,1.8195707074540535
50.0,0.0,4.456185545957959,0.7718501384470686,0.8704530371079895,12.0,5.12608191004549,4.354231771598421,4.515598366183201,3.6451453290752114
50.0,1.0,2.811256738994307,-0.39769494087182267,0.9863278504238027,12.0,3.253772916976676,3.6514678578484987,3.958470733783893,2.9721428833600902
50.0,1.0,10.451980094910708,1.4063723060797093,-0.3588261542555311,12.0,6.392074981169595,4.985702675089886,2.0299108816687563,2.3887370359242874
